time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__16-42-11_630,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194343;lon=-86.2399872;alt=252.36,LocationGlobalRelative:lat=41.5194343;lon=-86.2399872;alt=2.29,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0317012481391;yaw=-3.08873319626;roll=-0.0155782103539,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.0299999993294,0.0299999993294,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.266;current=1.0;level=90,True,0.325703974,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-15_821,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194345;lon=-86.2399873;alt=252.38,LocationGlobalRelative:lat=41.5194345;lon=-86.2399873;alt=2.31,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0325369089842;yaw=-3.08862066269;roll=-0.0160123966634,[0.03; 0.01; 0.0],GPSInfo:fix=3;num_sat=12,0.0,0.0,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.265;current=0.97;level=90,True,0.42216303,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-15_921,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194346;lon=-86.2399873;alt=252.38,LocationGlobalRelative:lat=41.5194346;lon=-86.2399873;alt=2.31,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.032348304987;yaw=-3.0884771347;roll=-0.0159309729934,[0.03; 0.01; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.97;level=90,True,0.533379462,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-16_021,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194346;lon=-86.2399873;alt=252.38,LocationGlobalRelative:lat=41.5194346;lon=-86.2399873;alt=2.31,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.032348304987;yaw=-3.0884771347;roll=-0.0159309729934,[0.03; 0.01; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.97;level=90,True,0.635414667,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-16_121,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399873;alt=252.37,LocationGlobalRelative:lat=41.5194347;lon=-86.2399873;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0323325358331;yaw=-3.08842277527;roll=-0.0158106163144,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.96;level=90,True,0.743095804,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-16_220,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399873;alt=252.37,LocationGlobalRelative:lat=41.5194347;lon=-86.2399873;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0323325358331;yaw=-3.08842277527;roll=-0.0158106163144,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.96;level=90,True,0.845599808001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-16_320,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399873;alt=252.37,LocationGlobalRelative:lat=41.5194347;lon=-86.2399873;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0322821624577;yaw=-3.08840942383;roll=-0.0157118663192,[0.03; 0.01; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.98;level=90,True,0.94749158,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-16_421,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399873;alt=252.37,LocationGlobalRelative:lat=41.5194347;lon=-86.2399873;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0322821624577;yaw=-3.08840942383;roll=-0.0157118663192,[0.03; 0.01; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.98;level=90,True,0.101323736999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-16_520,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194348;lon=-86.2399873;alt=252.37,LocationGlobalRelative:lat=41.5194348;lon=-86.2399873;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.03235283494;yaw=-3.08859038353;roll=-0.0157185234129,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.96;level=90,True,0.204316183999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-16_620,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194348;lon=-86.2399873;alt=252.37,LocationGlobalRelative:lat=41.5194348;lon=-86.2399873;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.03235283494;yaw=-3.08859038353;roll=-0.0157185234129,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.96;level=90,True,0.312135029,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-16_722,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194348;lon=-86.2399873;alt=252.37,LocationGlobalRelative:lat=41.5194348;lon=-86.2399873;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.03235283494;yaw=-3.08859038353;roll=-0.0157185234129,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.96;level=90,True,0.414479702,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-16_820,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194348;lon=-86.2399873;alt=252.37,LocationGlobalRelative:lat=41.5194348;lon=-86.2399873;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0321719907224;yaw=-3.088722229;roll=-0.015582870692,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.96;level=90,True,0.473884412999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-16_921,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194348;lon=-86.2399873;alt=252.37,LocationGlobalRelative:lat=41.5194348;lon=-86.2399873;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0321719907224;yaw=-3.088722229;roll=-0.015582870692,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.96;level=90,True,0.575573594999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-17_020,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194348;lon=-86.2399873;alt=252.37,LocationGlobalRelative:lat=41.5194348;lon=-86.2399873;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0321719907224;yaw=-3.088722229;roll=-0.015582870692,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.96;level=90,True,0.676728214999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-17_121,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194348;lon=-86.2399872;alt=252.35,LocationGlobalRelative:lat=41.5194348;lon=-86.2399872;alt=2.28,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.032317943871;yaw=-3.08879804611;roll=-0.0154419187456,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.0399999991059,0.0399999991059,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.98;level=90,True,0.784234764,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-17_221,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194348;lon=-86.2399872;alt=252.35,LocationGlobalRelative:lat=41.5194348;lon=-86.2399872;alt=2.28,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.032317943871;yaw=-3.08879804611;roll=-0.0154419187456,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.0399999991059,0.0399999991059,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.98;level=90,True,0.886841197,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-17_321,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399871;alt=252.36,LocationGlobalRelative:lat=41.5194347;lon=-86.2399871;alt=2.29,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0324376262724;yaw=-3.08875203133;roll=-0.015356734395,[0.03; 0.01; 0.0],GPSInfo:fix=3;num_sat=12,0.0,0.0,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.96;level=90,True,0.993306429,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-17_421,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399871;alt=252.36,LocationGlobalRelative:lat=41.5194347;lon=-86.2399871;alt=2.29,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0324376262724;yaw=-3.08875203133;roll=-0.015356734395,[0.03; 0.01; 0.0],GPSInfo:fix=3;num_sat=12,0.0,0.0,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.96;level=90,True,0.0513554999998,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-17_521,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399871;alt=252.36,LocationGlobalRelative:lat=41.5194347;lon=-86.2399871;alt=2.29,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0324376262724;yaw=-3.08875203133;roll=-0.015356734395,[0.03; 0.01; 0.0],GPSInfo:fix=3;num_sat=12,0.0,0.0,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.96;level=90,True,0.153068751,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-17_621,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399871;alt=252.37,LocationGlobalRelative:lat=41.5194347;lon=-86.2399871;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0324621833861;yaw=-3.08890891075;roll=-0.01520954445,[0.03; 0.01; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.263;current=0.97;level=90,True,0.259375913,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-17_721,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399871;alt=252.37,LocationGlobalRelative:lat=41.5194347;lon=-86.2399871;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0324621833861;yaw=-3.08890891075;roll=-0.01520954445,[0.03; 0.01; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.263;current=0.97;level=90,True,0.363065931,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-17_821,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399868;alt=252.37,LocationGlobalRelative:lat=41.5194347;lon=-86.2399868;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0325346551836;yaw=-3.0889210701;roll=-0.0151925357059,[0.03; 0.01; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.263;current=1.0;level=90,True,0.469494806999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-17_922,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399868;alt=252.37,LocationGlobalRelative:lat=41.5194347;lon=-86.2399868;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0325346551836;yaw=-3.0889210701;roll=-0.0151925357059,[0.03; 0.01; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.263;current=1.0;level=90,True,0.572084486999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-18_021,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399867;alt=252.37,LocationGlobalRelative:lat=41.5194347;lon=-86.2399867;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0323632769287;yaw=-3.08901834488;roll=-0.0151517326012,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.263;current=0.99;level=90,True,0.632695507,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-18_121,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399867;alt=252.37,LocationGlobalRelative:lat=41.5194347;lon=-86.2399867;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0323632769287;yaw=-3.08901834488;roll=-0.0151517326012,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.263;current=0.99;level=90,True,0.735191702999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-18_220,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399867;alt=252.37,LocationGlobalRelative:lat=41.5194347;lon=-86.2399867;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0323632769287;yaw=-3.08901834488;roll=-0.0151517326012,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.263;current=0.99;level=90,True,0.836455241999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-18_321,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399866;alt=252.37,LocationGlobalRelative:lat=41.5194347;lon=-86.2399866;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0323673188686;yaw=-3.08896517754;roll=-0.015093203634,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.263;current=1.0;level=90,True,0.943783608,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-18_420,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399866;alt=252.37,LocationGlobalRelative:lat=41.5194347;lon=-86.2399866;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0323673188686;yaw=-3.08896517754;roll=-0.015093203634,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.263;current=1.0;level=90,True,0.0506217460006,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-18_521,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399865;alt=252.36,LocationGlobalRelative:lat=41.5194347;lon=-86.2399865;alt=2.29,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0323955863714;yaw=-3.08915162086;roll=-0.0149706173688,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.263;current=0.97;level=90,True,0.158600119001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-18_621,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399865;alt=252.36,LocationGlobalRelative:lat=41.5194347;lon=-86.2399865;alt=2.29,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0323955863714;yaw=-3.08915162086;roll=-0.0149706173688,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.263;current=0.97;level=90,True,0.261221196,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-18_720,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399865;alt=252.36,LocationGlobalRelative:lat=41.5194347;lon=-86.2399865;alt=2.29,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0323955863714;yaw=-3.08915162086;roll=-0.0149706173688,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.263;current=0.97;level=90,True,0.363232123,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-18_820,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399864;alt=252.37,LocationGlobalRelative:lat=41.5194347;lon=-86.2399864;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0323575809598;yaw=-3.08907341957;roll=-0.0149954101071,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.263;current=0.98;level=90,True,0.422534712001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-18_920,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194347;lon=-86.2399864;alt=252.37,LocationGlobalRelative:lat=41.5194347;lon=-86.2399864;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0323575809598;yaw=-3.08907341957;roll=-0.0149954101071,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.263;current=0.98;level=90,True,0.530885212002,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-19_021,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194346;lon=-86.2399861;alt=252.37,LocationGlobalRelative:lat=41.5194346;lon=-86.2399861;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0322129800916;yaw=-3.08898949623;roll=-0.0150063224137,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.263;current=1.0;level=90,True,0.638660676001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-19_121,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194346;lon=-86.2399861;alt=252.37,LocationGlobalRelative:lat=41.5194346;lon=-86.2399861;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0322129800916;yaw=-3.08898949623;roll=-0.0150063224137,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.263;current=1.0;level=90,True,0.741148337002,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-19_221,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194346;lon=-86.239986;alt=252.37,LocationGlobalRelative:lat=41.5194346;lon=-86.239986;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0322171896696;yaw=-3.08901619911;roll=-0.015013304539,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.0299999993294,0.0299999993294,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.97;level=90,True,0.84838748,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-19_320,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194346;lon=-86.239986;alt=252.37,LocationGlobalRelative:lat=41.5194346;lon=-86.239986;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0322171896696;yaw=-3.08901619911;roll=-0.015013304539,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.0299999993294,0.0299999993294,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.97;level=90,True,0.951593185,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-19_420,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194346;lon=-86.239986;alt=252.37,LocationGlobalRelative:lat=41.5194346;lon=-86.239986;alt=2.3,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0322171896696;yaw=-3.08901619911;roll=-0.015013304539,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.0299999993294,0.0299999993294,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.97;level=90,True,0.051027036001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-19_520,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194346;lon=-86.239986;alt=252.38,LocationGlobalRelative:lat=41.5194346;lon=-86.239986;alt=2.31,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0323258414865;yaw=-3.08901667595;roll=-0.014908417128,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.99;level=90,True,0.156126068001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-19_620,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194346;lon=-86.239986;alt=252.38,LocationGlobalRelative:lat=41.5194346;lon=-86.239986;alt=2.31,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0323258414865;yaw=-3.08901667595;roll=-0.014908417128,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.99;level=90,True,0.258553558,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-19_720,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194346;lon=-86.239986;alt=252.39,LocationGlobalRelative:lat=41.5194346;lon=-86.239986;alt=2.32,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0323687084019;yaw=-3.08908438683;roll=-0.0148763172328,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.99;level=90,True,0.367463854,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-42-19_820,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194346;lon=-86.239986;alt=252.39,LocationGlobalRelative:lat=41.5194346;lon=-86.239986;alt=2.32,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0323687084019;yaw=-3.08908438683;roll=-0.0148763172328,[0.03; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.264;current=0.99;level=90,True,0.470770123,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
