time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-04-08_668,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194275;lon=-86.2401234;alt=250.61,LocationGlobalRelative:lat=41.5194275;lon=-86.2401234;alt=0.13,LocationLocal:north=-18.3672866821;east=-25.7041549683;down=-5.44102334976,Attitude:pitch=0.0102332625538;yaw=-3.10418725014;roll=0.00848526787013,[-0.02; 0.0; -0.01],GPSInfo:fix=4;num_sat=11,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.615783278,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-12_768,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519433;lon=-86.2401242;alt=250.63,LocationGlobalRelative:lat=41.519433;lon=-86.2401242;alt=0.15,LocationLocal:north=-17.7482509613;east=-25.7688064575;down=-5.46107387543,Attitude:pitch=0.0143665019423;yaw=-3.10209798813;roll=0.0109428605065,[0.09; -0.07; -0.02],GPSInfo:fix=4;num_sat=11,0.133416637778,0.133416637778,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.355799184,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-12_868,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519433;lon=-86.2401242;alt=250.63,LocationGlobalRelative:lat=41.519433;lon=-86.2401242;alt=0.15,LocationLocal:north=-17.7482509613;east=-25.7688064575;down=-5.46107387543,Attitude:pitch=0.0143665019423;yaw=-3.10209798813;roll=0.0109428605065,[0.09; -0.07; -0.02],GPSInfo:fix=4;num_sat=11,0.133416637778,0.133416637778,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.456948856,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-12_968,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519433;lon=-86.2401242;alt=250.63,LocationGlobalRelative:lat=41.519433;lon=-86.2401242;alt=0.15,LocationLocal:north=-17.7482509613;east=-25.7688064575;down=-5.46107387543,Attitude:pitch=0.0143665019423;yaw=-3.10209798813;roll=0.0109428605065,[0.09; -0.07; -0.02],GPSInfo:fix=4;num_sat=11,0.133416637778,0.133416637778,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.557985885,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-13_068,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519433;lon=-86.2401242;alt=250.63,LocationGlobalRelative:lat=41.519433;lon=-86.2401242;alt=0.15,LocationLocal:north=-17.7482509613;east=-25.7688064575;down=-5.46107387543,Attitude:pitch=0.0143665019423;yaw=-3.10209798813;roll=0.0109428605065,[0.09; -0.07; -0.02],GPSInfo:fix=4;num_sat=11,0.133416637778,0.133416637778,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.659024535,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-13_168,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519433;lon=-86.2401242;alt=250.63,LocationGlobalRelative:lat=41.519433;lon=-86.2401242;alt=0.15,LocationLocal:north=-17.7482509613;east=-25.7688064575;down=-5.46107387543,Attitude:pitch=0.0143665019423;yaw=-3.10209798813;roll=0.0109428605065,[0.09; -0.07; -0.02],GPSInfo:fix=4;num_sat=11,0.133416637778,0.133416637778,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.761606992,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-13_268,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194325;lon=-86.240124;alt=250.59,LocationGlobalRelative:lat=41.5194325;lon=-86.240124;alt=0.11,LocationLocal:north=-17.7482509613;east=-25.7688064575;down=-5.46107387543,Attitude:pitch=0.0143665019423;yaw=-3.10209798813;roll=0.0109428605065,[0.04; -0.04; -0.02],GPSInfo:fix=4;num_sat=11,0.133416637778,0.133416637778,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.864754751,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-13_369,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194325;lon=-86.240124;alt=250.59,LocationGlobalRelative:lat=41.5194325;lon=-86.240124;alt=0.11,LocationLocal:north=-17.8063087463;east=-25.753288269;down=-5.42147874832,Attitude:pitch=0.0126798525453;yaw=-3.10226273537;roll=0.00977223273367,[0.04; -0.04; -0.02],GPSInfo:fix=4;num_sat=11,0.133416637778,0.133416637778,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.968222623,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-13_468,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194325;lon=-86.240124;alt=250.59,LocationGlobalRelative:lat=41.5194325;lon=-86.240124;alt=0.11,LocationLocal:north=-17.8063087463;east=-25.753288269;down=-5.42147874832,Attitude:pitch=0.0126798525453;yaw=-3.10226273537;roll=0.00977223273367,[0.04; -0.04; -0.02],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.072221879,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-13_568,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194325;lon=-86.240124;alt=250.59,LocationGlobalRelative:lat=41.5194325;lon=-86.240124;alt=0.11,LocationLocal:north=-17.8063087463;east=-25.753288269;down=-5.42147874832,Attitude:pitch=0.0126798525453;yaw=-3.10226273537;roll=0.00977223273367,[0.04; -0.04; -0.02],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.175221277,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-13_670,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194325;lon=-86.240124;alt=250.59,LocationGlobalRelative:lat=41.5194325;lon=-86.240124;alt=0.11,LocationLocal:north=-17.8063087463;east=-25.753288269;down=-5.42147874832,Attitude:pitch=0.0126798525453;yaw=-3.10226273537;roll=0.00977223273367,[0.04; -0.04; -0.02],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.277266329,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-13_769,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194325;lon=-86.240124;alt=250.59,LocationGlobalRelative:lat=41.5194325;lon=-86.240124;alt=0.11,LocationLocal:north=-17.8063087463;east=-25.753288269;down=-5.42147874832,Attitude:pitch=0.0126798525453;yaw=-3.10226273537;roll=0.00977223273367,[0.04; -0.04; -0.02],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.378638072,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-13_868,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194325;lon=-86.240124;alt=250.59,LocationGlobalRelative:lat=41.5194325;lon=-86.240124;alt=0.11,LocationLocal:north=-17.8063087463;east=-25.753288269;down=-5.42147874832,Attitude:pitch=0.0126798525453;yaw=-3.10226273537;roll=0.00977223273367,[0.04; -0.04; -0.02],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.480145793,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-13_968,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194325;lon=-86.240124;alt=250.59,LocationGlobalRelative:lat=41.5194325;lon=-86.240124;alt=0.11,LocationLocal:north=-17.8063087463;east=-25.753288269;down=-5.42147874832,Attitude:pitch=0.0126798525453;yaw=-3.10226273537;roll=0.00977223273367,[0.04; -0.04; -0.02],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.581505275,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-14_068,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194325;lon=-86.240124;alt=250.59,LocationGlobalRelative:lat=41.5194325;lon=-86.240124;alt=0.11,LocationLocal:north=-17.8063087463;east=-25.753288269;down=-5.42147874832,Attitude:pitch=0.0126798525453;yaw=-3.10226273537;roll=0.00977223273367,[0.04; -0.04; -0.02],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.682588827,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-14_168,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194325;lon=-86.240124;alt=250.59,LocationGlobalRelative:lat=41.5194325;lon=-86.240124;alt=0.11,LocationLocal:north=-17.8063087463;east=-25.753288269;down=-5.42147874832,Attitude:pitch=0.0126798525453;yaw=-3.10226273537;roll=0.00977223273367,[0.04; -0.04; -0.02],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.784124305,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-14_268,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194325;lon=-86.240124;alt=250.59,LocationGlobalRelative:lat=41.5194325;lon=-86.240124;alt=0.11,LocationLocal:north=-17.8063087463;east=-25.753288269;down=-5.42147874832,Attitude:pitch=0.0126798525453;yaw=-3.10226273537;roll=0.00977223273367,[0.04; -0.04; -0.02],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.101936405001,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-14_368,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194325;lon=-86.240124;alt=250.59,LocationGlobalRelative:lat=41.5194325;lon=-86.240124;alt=0.11,LocationLocal:north=-17.8063087463;east=-25.753288269;down=-5.42147874832,Attitude:pitch=0.0126798525453;yaw=-3.10226273537;roll=0.00977223273367,[0.04; -0.04; -0.02],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.152644952001,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-14_468,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194324;lon=-86.2401244;alt=250.59,LocationGlobalRelative:lat=41.5194324;lon=-86.2401244;alt=0.11,LocationLocal:north=-17.8209171295;east=-25.7801856995;down=-5.4293551445,Attitude:pitch=0.0126798525453;yaw=-3.10226273537;roll=0.00977223273367,[0.04; -0.03; -0.01],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.256517131001,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-14_568,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194324;lon=-86.2401244;alt=250.59,LocationGlobalRelative:lat=41.5194324;lon=-86.2401244;alt=0.11,LocationLocal:north=-17.8209171295;east=-25.7801856995;down=-5.4293551445,Attitude:pitch=0.012187441811;yaw=-3.10249233246;roll=0.00958392117172,[0.04; -0.03; -0.01],GPSInfo:fix=4;num_sat=11,0.0860232487321,0.0860232487321,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.362138132,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-14_671,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194324;lon=-86.2401244;alt=250.59,LocationGlobalRelative:lat=41.5194324;lon=-86.2401244;alt=0.11,LocationLocal:north=-17.8209171295;east=-25.7801856995;down=-5.4293551445,Attitude:pitch=0.012187441811;yaw=-3.10249233246;roll=0.00958392117172,[0.04; -0.03; -0.01],GPSInfo:fix=4;num_sat=11,0.0860232487321,0.0860232487321,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.464735513,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-14_768,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194324;lon=-86.2401244;alt=250.59,LocationGlobalRelative:lat=41.5194324;lon=-86.2401244;alt=0.11,LocationLocal:north=-17.8209171295;east=-25.7801856995;down=-5.4293551445,Attitude:pitch=0.012187441811;yaw=-3.10249233246;roll=0.00958392117172,[0.04; -0.03; -0.01],GPSInfo:fix=4;num_sat=11,0.0860232487321,0.0860232487321,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.101896213,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-14_869,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194324;lon=-86.2401244;alt=250.59,LocationGlobalRelative:lat=41.5194324;lon=-86.2401244;alt=0.11,LocationLocal:north=-17.8209171295;east=-25.7801856995;down=-5.4293551445,Attitude:pitch=0.012187441811;yaw=-3.10249233246;roll=0.00958392117172,[0.04; -0.03; -0.01],GPSInfo:fix=4;num_sat=11,0.0860232487321,0.0860232487321,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.203231736001,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-14_968,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194324;lon=-86.2401244;alt=250.59,LocationGlobalRelative:lat=41.5194324;lon=-86.2401244;alt=0.11,LocationLocal:north=-17.8209171295;east=-25.7801856995;down=-5.4293551445,Attitude:pitch=0.012187441811;yaw=-3.10249233246;roll=0.00958392117172,[0.04; -0.03; -0.01],GPSInfo:fix=4;num_sat=11,0.0860232487321,0.0860232487321,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.304257695,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-15_068,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194324;lon=-86.2401244;alt=250.59,LocationGlobalRelative:lat=41.5194324;lon=-86.2401244;alt=0.11,LocationLocal:north=-17.8209171295;east=-25.7801856995;down=-5.4293551445,Attitude:pitch=0.012187441811;yaw=-3.10249233246;roll=0.00958392117172,[0.04; -0.03; -0.01],GPSInfo:fix=4;num_sat=11,0.0860232487321,0.0860232487321,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.405682125001,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-15_168,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194324;lon=-86.2401244;alt=250.59,LocationGlobalRelative:lat=41.5194324;lon=-86.2401244;alt=0.11,LocationLocal:north=-17.8209171295;east=-25.7801856995;down=-5.4293551445,Attitude:pitch=0.012187441811;yaw=-3.10249233246;roll=0.00958392117172,[0.04; -0.03; -0.01],GPSInfo:fix=4;num_sat=11,0.0860232487321,0.0860232487321,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.508131952,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-15_269,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194324;lon=-86.2401244;alt=250.59,LocationGlobalRelative:lat=41.5194324;lon=-86.2401244;alt=0.11,LocationLocal:north=-17.8209171295;east=-25.7801856995;down=-5.4293551445,Attitude:pitch=0.012187441811;yaw=-3.10249233246;roll=0.00958392117172,[0.04; -0.03; -0.01],GPSInfo:fix=4;num_sat=11,0.0860232487321,0.0860232487321,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.609966864001,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-15_368,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194317;lon=-86.2401246;alt=250.61,LocationGlobalRelative:lat=41.5194317;lon=-86.2401246;alt=0.13,LocationLocal:north=-17.8209171295;east=-25.7801856995;down=-5.4293551445,Attitude:pitch=0.012187441811;yaw=-3.10249233246;roll=0.00958392117172,[0.0; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.0860232487321,0.0860232487321,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.715497726001,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-15_468,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194317;lon=-86.2401246;alt=250.61,LocationGlobalRelative:lat=41.5194317;lon=-86.2401246;alt=0.13,LocationLocal:north=-17.8903598785;east=-25.7963848114;down=-5.44455575943,Attitude:pitch=0.0112208761275;yaw=-3.10255885124;roll=0.00896452087909,[0.0; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.145602196455,0.145602196455,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.819807747001,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-15_568,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194317;lon=-86.2401246;alt=250.61,LocationGlobalRelative:lat=41.5194317;lon=-86.2401246;alt=0.13,LocationLocal:north=-17.8903598785;east=-25.7963848114;down=-5.44455575943,Attitude:pitch=0.0112208761275;yaw=-3.10255885124;roll=0.00896452087909,[0.0; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.145602196455,0.145602196455,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.924480029001,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-15_668,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194317;lon=-86.2401246;alt=250.61,LocationGlobalRelative:lat=41.5194317;lon=-86.2401246;alt=0.13,LocationLocal:north=-17.8903598785;east=-25.7963848114;down=-5.44455575943,Attitude:pitch=0.0112208761275;yaw=-3.10255885124;roll=0.00896452087909,[0.0; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.145602196455,0.145602196455,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.027315842,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-15_768,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194317;lon=-86.2401246;alt=250.61,LocationGlobalRelative:lat=41.5194317;lon=-86.2401246;alt=0.13,LocationLocal:north=-17.8903598785;east=-25.7963848114;down=-5.44455575943,Attitude:pitch=0.0112208761275;yaw=-3.10255885124;roll=0.00896452087909,[0.0; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.145602196455,0.145602196455,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.129662308,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-15_868,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194317;lon=-86.2401246;alt=250.61,LocationGlobalRelative:lat=41.5194317;lon=-86.2401246;alt=0.13,LocationLocal:north=-17.8903598785;east=-25.7963848114;down=-5.44455575943,Attitude:pitch=0.0112208761275;yaw=-3.10255885124;roll=0.00896452087909,[0.0; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.145602196455,0.145602196455,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.192705569,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-15_968,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194317;lon=-86.2401246;alt=250.61,LocationGlobalRelative:lat=41.5194317;lon=-86.2401246;alt=0.13,LocationLocal:north=-17.8903598785;east=-25.7963848114;down=-5.44455575943,Attitude:pitch=0.0112208761275;yaw=-3.10255885124;roll=0.00896452087909,[0.0; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.145602196455,0.145602196455,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.293752085,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-16_069,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194317;lon=-86.2401246;alt=250.61,LocationGlobalRelative:lat=41.5194317;lon=-86.2401246;alt=0.13,LocationLocal:north=-17.8903598785;east=-25.7963848114;down=-5.44455575943,Attitude:pitch=0.0112208761275;yaw=-3.10255885124;roll=0.00896452087909,[0.0; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.145602196455,0.145602196455,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.394888076,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-16_168,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194317;lon=-86.2401246;alt=250.61,LocationGlobalRelative:lat=41.5194317;lon=-86.2401246;alt=0.13,LocationLocal:north=-17.8903598785;east=-25.7963848114;down=-5.44455575943,Attitude:pitch=0.0112208761275;yaw=-3.10255885124;roll=0.00896452087909,[0.0; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.145602196455,0.145602196455,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.496177108,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-16_269,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194317;lon=-86.2401246;alt=250.61,LocationGlobalRelative:lat=41.5194317;lon=-86.2401246;alt=0.13,LocationLocal:north=-17.8903598785;east=-25.7963848114;down=-5.44455575943,Attitude:pitch=0.0112208761275;yaw=-3.10255885124;roll=0.00896452087909,[0.0; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.145602196455,0.145602196455,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.597758567,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-16_368,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194317;lon=-86.2401246;alt=250.61,LocationGlobalRelative:lat=41.5194317;lon=-86.2401246;alt=0.13,LocationLocal:north=-17.8903598785;east=-25.7963848114;down=-5.44455575943,Attitude:pitch=0.0112208761275;yaw=-3.10255885124;roll=0.00896452087909,[0.0; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.145602196455,0.145602196455,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.102806493999,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-04-16_469,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194317;lon=-86.2401246;alt=250.61,LocationGlobalRelative:lat=41.5194317;lon=-86.2401246;alt=0.13,LocationLocal:north=-17.8903598785;east=-25.7963848114;down=-5.44455575943,Attitude:pitch=0.0112208761275;yaw=-3.10255885124;roll=0.00896452087909,[0.0; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.145602196455,0.145602196455,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.204615303,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
