time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__16-42-11_621,STANDBY,{'current': 1.0; 'voltage': 16.266; 'level': 90},0.0299999993294,{'y': -3.088733196258545; 'x': -0.03170124813914299; 'z': -0.015578210353851318},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.2399872; 'x': 41.5194343; 'z': 2.29},{'y': 0.0; 'x': 0.04; 'z': 0.0},183,LOITER
2017_07_18__16-42-17_620,STANDBY,{'current': 0.97; 'voltage': 16.263; 'level': 90},0.00999999977648,{'y': -3.0889089107513428; 'x': -0.03246218338608742; 'z': -0.015209544450044632},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399871; 'x': 41.5194347; 'z': 2.3},{'y': 0.01; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-17_720,STANDBY,{'current': 0.97; 'voltage': 16.263; 'level': 90},0.00999999977648,{'y': -3.0889089107513428; 'x': -0.03246218338608742; 'z': -0.015209544450044632},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399871; 'x': 41.5194347; 'z': 2.3},{'y': 0.01; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-17_820,STANDBY,{'current': 1.0; 'voltage': 16.263; 'level': 90},0.00999999977648,{'y': -3.088921070098877; 'x': -0.032534655183553696; 'z': -0.01519253570586443},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399868; 'x': 41.5194347; 'z': 2.3},{'y': 0.01; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-17_921,STANDBY,{'current': 1.0; 'voltage': 16.263; 'level': 90},0.00999999977648,{'y': -3.088921070098877; 'x': -0.032534655183553696; 'z': -0.01519253570586443},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399868; 'x': 41.5194347; 'z': 2.3},{'y': 0.01; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-18_020,STANDBY,{'current': 0.99; 'voltage': 16.263; 'level': 90},0.019999999553,{'y': -3.0890183448791504; 'x': -0.032363276928663254; 'z': -0.015151732601225376},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399867; 'x': 41.5194347; 'z': 2.3},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-18_120,STANDBY,{'current': 0.99; 'voltage': 16.263; 'level': 90},0.019999999553,{'y': -3.0890183448791504; 'x': -0.032363276928663254; 'z': -0.015151732601225376},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399867; 'x': 41.5194347; 'z': 2.3},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-18_220,STANDBY,{'current': 0.99; 'voltage': 16.263; 'level': 90},0.019999999553,{'y': -3.0890183448791504; 'x': -0.032363276928663254; 'z': -0.015151732601225376},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399867; 'x': 41.5194347; 'z': 2.3},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-18_320,STANDBY,{'current': 1.0; 'voltage': 16.263; 'level': 90},0.00999999977648,{'y': -3.0889651775360107; 'x': -0.032367318868637085; 'z': -0.015093203634023666},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399866; 'x': 41.5194347; 'z': 2.3},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-18_420,STANDBY,{'current': 1.0; 'voltage': 16.263; 'level': 90},0.00999999977648,{'y': -3.0889651775360107; 'x': -0.032367318868637085; 'z': -0.015093203634023666},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399866; 'x': 41.5194347; 'z': 2.3},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-18_520,STANDBY,{'current': 0.97; 'voltage': 16.263; 'level': 90},0.019999999553,{'y': -3.089151620864868; 'x': -0.032395586371421814; 'z': -0.01497061736881733},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399865; 'x': 41.5194347; 'z': 2.29},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-18_620,STANDBY,{'current': 0.97; 'voltage': 16.263; 'level': 90},0.019999999553,{'y': -3.089151620864868; 'x': -0.032395586371421814; 'z': -0.01497061736881733},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399865; 'x': 41.5194347; 'z': 2.29},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-18_720,STANDBY,{'current': 0.97; 'voltage': 16.263; 'level': 90},0.019999999553,{'y': -3.089151620864868; 'x': -0.032395586371421814; 'z': -0.01497061736881733},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399865; 'x': 41.5194347; 'z': 2.29},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-18_820,STANDBY,{'current': 0.98; 'voltage': 16.263; 'level': 90},0.019999999553,{'y': -3.089073419570923; 'x': -0.032357580959796906; 'z': -0.014995410107076168},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399864; 'x': 41.5194347; 'z': 2.3},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-18_920,STANDBY,{'current': 0.98; 'voltage': 16.263; 'level': 90},0.019999999553,{'y': -3.089073419570923; 'x': -0.032357580959796906; 'z': -0.014995410107076168},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399864; 'x': 41.5194347; 'z': 2.3},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-19_020,STANDBY,{'current': 1.0; 'voltage': 16.263; 'level': 90},0.00999999977648,{'y': -3.088989496231079; 'x': -0.03221298009157181; 'z': -0.015006322413682938},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399861; 'x': 41.5194346; 'z': 2.3},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-19_120,STANDBY,{'current': 1.0; 'voltage': 16.263; 'level': 90},0.00999999977648,{'y': -3.088989496231079; 'x': -0.03221298009157181; 'z': -0.015006322413682938},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399861; 'x': 41.5194346; 'z': 2.3},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-19_220,STANDBY,{'current': 0.97; 'voltage': 16.264; 'level': 90},0.0299999993294,{'y': -3.0890161991119385; 'x': -0.03221718966960907; 'z': -0.01501330453902483},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.3},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-19_320,STANDBY,{'current': 0.97; 'voltage': 16.264; 'level': 90},0.0299999993294,{'y': -3.0890161991119385; 'x': -0.03221718966960907; 'z': -0.01501330453902483},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.3},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-19_420,STANDBY,{'current': 0.97; 'voltage': 16.264; 'level': 90},0.0299999993294,{'y': -3.0890161991119385; 'x': -0.03221718966960907; 'z': -0.01501330453902483},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.3},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-19_520,STANDBY,{'current': 0.99; 'voltage': 16.264; 'level': 90},0.00999999977648,{'y': -3.0890166759490967; 'x': -0.03232584148645401; 'z': -0.014908417128026485},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.31},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-19_620,STANDBY,{'current': 0.99; 'voltage': 16.264; 'level': 90},0.00999999977648,{'y': -3.0890166759490967; 'x': -0.03232584148645401; 'z': -0.014908417128026485},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.31},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-19_720,STANDBY,{'current': 0.99; 'voltage': 16.264; 'level': 90},0.00999999977648,{'y': -3.0890843868255615; 'x': -0.03236870840191841; 'z': -0.014876317232847214},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.32},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-19_820,STANDBY,{'current': 0.99; 'voltage': 16.264; 'level': 90},0.00999999977648,{'y': -3.0890843868255615; 'x': -0.03236870840191841; 'z': -0.014876317232847214},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.32},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-19_920,STANDBY,{'current': 0.99; 'voltage': 16.264; 'level': 90},0.00999999977648,{'y': -3.0890843868255615; 'x': -0.03236870840191841; 'z': -0.014876317232847214},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.32},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-20_020,STANDBY,{'current': 1.02; 'voltage': 16.263; 'level': 90},0.00999999977648,{'y': -3.0892155170440674; 'x': -0.03229575976729393; 'z': -0.014916835352778435},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.33},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-20_120,STANDBY,{'current': 1.02; 'voltage': 16.263; 'level': 90},0.00999999977648,{'y': -3.0892155170440674; 'x': -0.03229575976729393; 'z': -0.014916835352778435},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.33},{'y': 0.0; 'x': 0.03; 'z': 0.0},183,LOITER
2017_07_18__16-42-20_220,STANDBY,{'current': 0.99; 'voltage': 16.263; 'level': 90},0.0,{'y': -3.089108943939209; 'x': -0.03215484693646431; 'z': -0.01491959486156702},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0,PHYS_1,{'y': -86.2399859; 'x': 41.5194346; 'z': 2.33},{'y': -0.01; 'x': 0.04; 'z': 0.0},183,LOITER
2017_07_18__16-42-20_320,STANDBY,{'current': 0.99; 'voltage': 16.263; 'level': 90},0.0,{'y': -3.089108943939209; 'x': -0.03215484693646431; 'z': -0.01491959486156702},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0,PHYS_1,{'y': -86.2399859; 'x': 41.5194346; 'z': 2.33},{'y': -0.01; 'x': 0.04; 'z': 0.0},183,LOITER
2017_07_18__16-42-20_420,STANDBY,{'current': 0.98; 'voltage': 16.263; 'level': 90},0.019999999553,{'y': -3.0890398025512695; 'x': -0.03196020796895027; 'z': -0.01475515030324459},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.33},{'y': -0.01; 'x': 0.04; 'z': 0.0},183,LOITER
2017_07_18__16-42-20_520,STANDBY,{'current': 0.98; 'voltage': 16.263; 'level': 90},0.019999999553,{'y': -3.0890398025512695; 'x': -0.03196020796895027; 'z': -0.01475515030324459},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.33},{'y': -0.01; 'x': 0.04; 'z': 0.0},183,LOITER
2017_07_18__16-42-20_620,STANDBY,{'current': 0.98; 'voltage': 16.263; 'level': 90},0.019999999553,{'y': -3.0890398025512695; 'x': -0.03196020796895027; 'z': -0.01475515030324459},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.33},{'y': -0.01; 'x': 0.04; 'z': 0.0},183,LOITER
2017_07_18__16-42-20_720,STANDBY,{'current': 1.0; 'voltage': 16.263; 'level': 90},0.0,{'y': -3.0892293453216553; 'x': -0.031889356672763824; 'z': -0.01458519697189331},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.33},{'y': -0.01; 'x': 0.04; 'z': 0.0},183,LOITER
2017_07_18__16-42-20_820,STANDBY,{'current': 1.0; 'voltage': 16.263; 'level': 90},0.0,{'y': -3.0892293453216553; 'x': -0.031889356672763824; 'z': -0.01458519697189331},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.33},{'y': -0.01; 'x': 0.04; 'z': 0.0},183,LOITER
2017_07_18__16-42-20_920,STANDBY,{'current': 0.98; 'voltage': 16.263; 'level': 90},0.019999999553,{'y': -3.0894358158111572; 'x': -0.03187503293156624; 'z': -0.014553049579262733},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.34},{'y': -0.01; 'x': 0.04; 'z': 0.0},182,LOITER
2017_07_18__16-42-21_021,STANDBY,{'current': 0.98; 'voltage': 16.263; 'level': 90},0.019999999553,{'y': -3.0894358158111572; 'x': -0.03187503293156624; 'z': -0.014553049579262733},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.34},{'y': -0.01; 'x': 0.04; 'z': 0.0},182,LOITER
2017_07_18__16-42-21_120,STANDBY,{'current': 0.98; 'voltage': 16.263; 'level': 90},0.019999999553,{'y': -3.0894358158111572; 'x': -0.03187503293156624; 'z': -0.014553049579262733},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.34},{'y': -0.01; 'x': 0.04; 'z': 0.0},182,LOITER
2017_07_18__16-42-21_220,STANDBY,{'current': 0.99; 'voltage': 16.263; 'level': 90},0.0299999993294,{'y': -3.0895185470581055; 'x': -0.031911998987197876; 'z': -0.014622739516198635},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.35},{'y': -0.01; 'x': 0.03; 'z': 0.0},182,LOITER
2017_07_18__16-42-21_320,STANDBY,{'current': 0.99; 'voltage': 16.263; 'level': 90},0.0299999993294,{'y': -3.0895185470581055; 'x': -0.031911998987197876; 'z': -0.014622739516198635},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.239986; 'x': 41.5194346; 'z': 2.35},{'y': -0.01; 'x': 0.03; 'z': 0.0},182,LOITER
2017_07_18__16-42-21_420,STANDBY,{'current': 1.0; 'voltage': 16.263; 'level': 90},0.00999999977648,{'y': -3.0895135402679443; 'x': -0.0318753682076931; 'z': -0.014678804203867912},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.239986; 'x': 41.5194348; 'z': 2.35},{'y': -0.01; 'x': 0.03; 'z': 0.0},182,LOITER
2017_07_18__16-42-21_520,STANDBY,{'current': 1.0; 'voltage': 16.263; 'level': 90},0.00999999977648,{'y': -3.0895135402679443; 'x': -0.0318753682076931; 'z': -0.014678804203867912},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.239986; 'x': 41.5194348; 'z': 2.35},{'y': -0.01; 'x': 0.03; 'z': 0.0},182,LOITER
2017_07_18__16-42-21_620,STANDBY,{'current': 0.99; 'voltage': 16.263; 'level': 90},0.00999999977648,{'y': -3.0895042419433594; 'x': -0.03185468912124634; 'z': -0.014673417434096336},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399859; 'x': 41.5194349; 'z': 2.35},{'y': -0.01; 'x': 0.04; 'z': 0.0},182,LOITER
2017_07_18__16-42-21_720,STANDBY,{'current': 0.99; 'voltage': 16.263; 'level': 90},0.00999999977648,{'y': -3.0895042419433594; 'x': -0.03185468912124634; 'z': -0.014673417434096336},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399859; 'x': 41.5194349; 'z': 2.35},{'y': -0.01; 'x': 0.04; 'z': 0.0},182,LOITER
2017_07_18__16-42-21_822,STANDBY,{'current': 0.99; 'voltage': 16.263; 'level': 90},0.00999999977648,{'y': -3.0895042419433594; 'x': -0.03185468912124634; 'z': -0.014673417434096336},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399859; 'x': 41.5194349; 'z': 2.35},{'y': -0.01; 'x': 0.04; 'z': 0.0},182,LOITER
2017_07_18__16-42-21_920,STANDBY,{'current': 1.02; 'voltage': 16.264; 'level': 90},0.0299999993294,{'y': -3.089524030685425; 'x': -0.03194655105471611; 'z': -0.014869961887598038},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.2399859; 'x': 41.519435; 'z': 2.36},{'y': -0.01; 'x': 0.03; 'z': 0.0},182,LOITER
2017_07_18__16-42-22_020,STANDBY,{'current': 1.02; 'voltage': 16.264; 'level': 90},0.0299999993294,{'y': -3.089524030685425; 'x': -0.03194655105471611; 'z': -0.014869961887598038},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.2399859; 'x': 41.519435; 'z': 2.36},{'y': -0.01; 'x': 0.03; 'z': 0.0},182,LOITER
2017_07_18__16-42-22_120,STANDBY,{'current': 1.02; 'voltage': 16.264; 'level': 90},0.019999999553,{'y': -3.0894603729248047; 'x': -0.03202292323112488; 'z': -0.014850756153464317},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399858; 'x': 41.519435; 'z': 2.36},{'y': -0.01; 'x': 0.03; 'z': 0.0},182,LOITER
2017_07_18__16-42-22_220,STANDBY,{'current': 1.02; 'voltage': 16.264; 'level': 90},0.019999999553,{'y': -3.0894603729248047; 'x': -0.03202292323112488; 'z': -0.014850756153464317},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399858; 'x': 41.519435; 'z': 2.36},{'y': -0.01; 'x': 0.03; 'z': 0.0},182,LOITER
2017_07_18__16-42-22_320,STANDBY,{'current': 1.02; 'voltage': 16.264; 'level': 90},0.019999999553,{'y': -3.0894603729248047; 'x': -0.03202292323112488; 'z': -0.014850756153464317},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399858; 'x': 41.519435; 'z': 2.36},{'y': -0.01; 'x': 0.03; 'z': 0.0},182,LOITER
2017_07_18__16-42-22_420,STANDBY,{'current': 0.99; 'voltage': 16.264; 'level': 90},0.019999999553,{'y': -3.0894341468811035; 'x': -0.031963493674993515; 'z': -0.014867475256323814},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399857; 'x': 41.5194352; 'z': 2.36},{'y': -0.01; 'x': 0.03; 'z': 0.01},182,LOITER
2017_07_18__16-42-22_520,STANDBY,{'current': 0.99; 'voltage': 16.264; 'level': 90},0.019999999553,{'y': -3.0894341468811035; 'x': -0.031963493674993515; 'z': -0.014867475256323814},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399857; 'x': 41.5194352; 'z': 2.36},{'y': -0.01; 'x': 0.03; 'z': 0.01},182,LOITER
2017_07_18__16-42-22_620,STANDBY,{'current': 1.01; 'voltage': 16.264; 'level': 90},0.00999999977648,{'y': -3.0894346237182617; 'x': -0.03185581788420677; 'z': -0.01484508253633976},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399857; 'x': 41.5194352; 'z': 2.36},{'y': -0.01; 'x': 0.03; 'z': 0.01},182,LOITER
2017_07_18__16-42-22_720,STANDBY,{'current': 1.01; 'voltage': 16.264; 'level': 90},0.00999999977648,{'y': -3.0894346237182617; 'x': -0.03185581788420677; 'z': -0.01484508253633976},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399857; 'x': 41.5194352; 'z': 2.36},{'y': -0.01; 'x': 0.03; 'z': 0.01},182,LOITER
2017_07_18__16-42-22_820,STANDBY,{'current': 1.0; 'voltage': 16.264; 'level': 90},0.00999999977648,{'y': -3.0893383026123047; 'x': -0.03165518119931221; 'z': -0.014871095307171345},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399857; 'x': 41.5194353; 'z': 2.36},{'y': -0.01; 'x': 0.04; 'z': 0.01},183,LOITER
2017_07_18__16-42-22_919,STANDBY,{'current': 1.0; 'voltage': 16.264; 'level': 90},0.00999999977648,{'y': -3.0893383026123047; 'x': -0.03165518119931221; 'z': -0.014871095307171345},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399857; 'x': 41.5194353; 'z': 2.36},{'y': -0.01; 'x': 0.04; 'z': 0.01},183,LOITER
2017_07_18__16-42-23_020,STANDBY,{'current': 1.0; 'voltage': 16.264; 'level': 90},0.00999999977648,{'y': -3.0893383026123047; 'x': -0.03165518119931221; 'z': -0.014871095307171345},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399857; 'x': 41.5194353; 'z': 2.36},{'y': -0.01; 'x': 0.04; 'z': 0.01},183,LOITER
2017_07_18__16-42-23_120,STANDBY,{'current': 0.98; 'voltage': 16.264; 'level': 90},0.0,{'y': -3.089381456375122; 'x': -0.03185552358627319; 'z': -0.014738064259290695},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0,PHYS_1,{'y': -86.2399857; 'x': 41.5194354; 'z': 2.36},{'y': -0.01; 'x': 0.04; 'z': 0.0},183,LOITER
2017_07_18__16-42-23_220,STANDBY,{'current': 0.98; 'voltage': 16.264; 'level': 90},0.0,{'y': -3.089381456375122; 'x': -0.03185552358627319; 'z': -0.014738064259290695},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0,PHYS_1,{'y': -86.2399857; 'x': 41.5194354; 'z': 2.36},{'y': -0.01; 'x': 0.04; 'z': 0.0},183,LOITER
2017_07_18__16-42-23_320,STANDBY,{'current': 1.01; 'voltage': 16.264; 'level': 90},0.00999999977648,{'y': -3.089279890060425; 'x': -0.03197230026125908; 'z': -0.014716671779751778},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399857; 'x': 41.5194354; 'z': 2.36},{'y': -0.01; 'x': 0.04; 'z': 0.0},183,LOITER
2017_07_18__16-42-23_420,STANDBY,{'current': 1.01; 'voltage': 16.264; 'level': 90},0.00999999977648,{'y': -3.089279890060425; 'x': -0.03197230026125908; 'z': -0.014716671779751778},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399857; 'x': 41.5194354; 'z': 2.36},{'y': -0.01; 'x': 0.04; 'z': 0.0},183,LOITER
2017_07_18__16-42-23_520,STANDBY,{'current': 1.01; 'voltage': 16.264; 'level': 90},0.00999999977648,{'y': -3.089279890060425; 'x': -0.03197230026125908; 'z': -0.014716671779751778},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399857; 'x': 41.5194354; 'z': 2.36},{'y': -0.01; 'x': 0.04; 'z': 0.0},183,LOITER
