time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__14-54-47_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194375;lon=-86.2401323;alt=250.7,LocationGlobalRelative:lat=41.5194375;lon=-86.2401323;alt=0.22,LocationLocal:north=-17.2525787354;east=-26.4448432922;down=-5.27418518066,Attitude:pitch=0.0124496258795;yaw=3.13756322861;roll=0.0120548093691,[0.0; -0.07; 0.0],GPSInfo:fix=4;num_sat=11,0.0360555127263,0.0360555127263,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.029528038,Rangefinder: distance=None; voltage=None,None,None,179,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-51_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194342;lon=-86.2401327;alt=250.69,LocationGlobalRelative:lat=41.5194342;lon=-86.2401327;alt=0.21,LocationLocal:north=-17.6217288971;east=-26.4721717834;down=-5.26585960388,Attitude:pitch=0.0124833080918;yaw=3.14093899727;roll=0.0109727019444,[0.03; -0.03; 0.01],GPSInfo:fix=4;num_sat=11,0.0608276240528,0.0608276240528,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.153133506,Rangefinder: distance=None; voltage=None,None,None,179,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-51_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194342;lon=-86.2401327;alt=250.69,LocationGlobalRelative:lat=41.5194342;lon=-86.2401327;alt=0.21,LocationLocal:north=-17.6217288971;east=-26.4721717834;down=-5.26585960388,Attitude:pitch=0.0124833080918;yaw=3.14093899727;roll=0.0109727019444,[0.03; -0.03; 0.01],GPSInfo:fix=4;num_sat=11,0.0608276240528,0.0608276240528,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.254272665,Rangefinder: distance=None; voltage=None,None,None,179,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-51_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194342;lon=-86.2401327;alt=250.69,LocationGlobalRelative:lat=41.5194342;lon=-86.2401327;alt=0.21,LocationLocal:north=-17.6217288971;east=-26.4721717834;down=-5.26585960388,Attitude:pitch=0.0124833080918;yaw=3.14093899727;roll=0.0109727019444,[0.03; -0.03; 0.01],GPSInfo:fix=4;num_sat=11,0.0608276240528,0.0608276240528,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.355698613999,Rangefinder: distance=None; voltage=None,None,None,179,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-51_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194342;lon=-86.2401327;alt=250.69,LocationGlobalRelative:lat=41.5194342;lon=-86.2401327;alt=0.21,LocationLocal:north=-17.6217288971;east=-26.4721717834;down=-5.26585960388,Attitude:pitch=0.0124833080918;yaw=3.14093899727;roll=0.0109727019444,[0.03; -0.03; 0.01],GPSInfo:fix=4;num_sat=11,0.0608276240528,0.0608276240528,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.457046858,Rangefinder: distance=None; voltage=None,None,None,179,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-51_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194342;lon=-86.2401327;alt=250.69,LocationGlobalRelative:lat=41.5194342;lon=-86.2401327;alt=0.21,LocationLocal:north=-17.6217288971;east=-26.4721717834;down=-5.26585960388,Attitude:pitch=0.0124833080918;yaw=3.14093899727;roll=0.0109727019444,[0.03; -0.03; 0.01],GPSInfo:fix=4;num_sat=11,0.0608276240528,0.0608276240528,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.559051237,Rangefinder: distance=None; voltage=None,None,None,179,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-51_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.2401325;alt=250.72,LocationGlobalRelative:lat=41.5194333;lon=-86.2401325;alt=0.24,LocationLocal:north=-17.7139167786;east=-26.4573688507;down=-5.2938041687,Attitude:pitch=0.0124833080918;yaw=3.14093899727;roll=0.0109727019444,[0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.0608276240528,0.0608276240528,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.663231848,Rangefinder: distance=None; voltage=None,None,None,179,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-51_679,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.2401325;alt=250.72,LocationGlobalRelative:lat=41.5194333;lon=-86.2401325;alt=0.24,LocationLocal:north=-17.7139167786;east=-26.4573688507;down=-5.2938041687,Attitude:pitch=0.0114382654428;yaw=3.14137482643;roll=0.0105979563668,[0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.136014699936,0.136014699936,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.766131576999,Rangefinder: distance=None; voltage=None,None,None,179,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-51_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.2401325;alt=250.72,LocationGlobalRelative:lat=41.5194333;lon=-86.2401325;alt=0.24,LocationLocal:north=-17.7139167786;east=-26.4573688507;down=-5.2938041687,Attitude:pitch=0.0114382654428;yaw=3.14137482643;roll=0.0105979563668,[0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.136014699936,0.136014699936,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.868266892,Rangefinder: distance=None; voltage=None,None,None,179,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-51_879,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.2401325;alt=250.72,LocationGlobalRelative:lat=41.5194333;lon=-86.2401325;alt=0.24,LocationLocal:north=-17.7139167786;east=-26.4573688507;down=-5.2938041687,Attitude:pitch=0.0114382654428;yaw=3.14137482643;roll=0.0105979563668,[0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.136014699936,0.136014699936,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0507475899994,Rangefinder: distance=None; voltage=None,None,None,179,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-51_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.2401325;alt=250.72,LocationGlobalRelative:lat=41.5194333;lon=-86.2401325;alt=0.24,LocationLocal:north=-17.7139167786;east=-26.4573688507;down=-5.2938041687,Attitude:pitch=0.0114382654428;yaw=3.14137482643;roll=0.0105979563668,[0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.136014699936,0.136014699936,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.151739075,Rangefinder: distance=None; voltage=None,None,None,179,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-52_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.2401325;alt=250.72,LocationGlobalRelative:lat=41.5194333;lon=-86.2401325;alt=0.24,LocationLocal:north=-17.7139167786;east=-26.4573688507;down=-5.2938041687,Attitude:pitch=0.0114382654428;yaw=3.14137482643;roll=0.0105979563668,[0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.136014699936,0.136014699936,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.253467656999,Rangefinder: distance=None; voltage=None,None,None,179,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-52_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.2401325;alt=250.72,LocationGlobalRelative:lat=41.5194333;lon=-86.2401325;alt=0.24,LocationLocal:north=-17.7139167786;east=-26.4573688507;down=-5.2938041687,Attitude:pitch=0.0114382654428;yaw=3.14137482643;roll=0.0105979563668,[0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.136014699936,0.136014699936,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.354639360999,Rangefinder: distance=None; voltage=None,None,None,179,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-52_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.2401325;alt=250.72,LocationGlobalRelative:lat=41.5194333;lon=-86.2401325;alt=0.24,LocationLocal:north=-17.7139167786;east=-26.4573688507;down=-5.2938041687,Attitude:pitch=0.0114382654428;yaw=3.14137482643;roll=0.0105979563668,[0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.136014699936,0.136014699936,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.45609034,Rangefinder: distance=None; voltage=None,None,None,179,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-52_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194325;lon=-86.2401325;alt=250.73,LocationGlobalRelative:lat=41.5194325;lon=-86.2401325;alt=0.25,LocationLocal:north=-17.8005199432;east=-26.4567756653;down=-5.30200481415,Attitude:pitch=0.0114382654428;yaw=3.14137482643;roll=0.0105979563668,[0.0; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.136014699936,0.136014699936,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.56079134,Rangefinder: distance=None; voltage=None,None,None,179,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-52_479,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194325;lon=-86.2401325;alt=250.73,LocationGlobalRelative:lat=41.5194325;lon=-86.2401325;alt=0.25,LocationLocal:north=-17.8005199432;east=-26.4567756653;down=-5.30200481415,Attitude:pitch=0.010705338791;yaw=-3.14155340195;roll=0.0106495944783,[0.0; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.665333782999,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-52_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194325;lon=-86.2401325;alt=250.73,LocationGlobalRelative:lat=41.5194325;lon=-86.2401325;alt=0.25,LocationLocal:north=-17.8005199432;east=-26.4567756653;down=-5.30200481415,Attitude:pitch=0.010705338791;yaw=-3.14155340195;roll=0.0106495944783,[0.0; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.76796089,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-52_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194325;lon=-86.2401325;alt=250.73,LocationGlobalRelative:lat=41.5194325;lon=-86.2401325;alt=0.25,LocationLocal:north=-17.8005199432;east=-26.4567756653;down=-5.30200481415,Attitude:pitch=0.010705338791;yaw=-3.14155340195;roll=0.0106495944783,[0.0; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.868863651,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-52_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194325;lon=-86.2401325;alt=250.73,LocationGlobalRelative:lat=41.5194325;lon=-86.2401325;alt=0.25,LocationLocal:north=-17.8005199432;east=-26.4567756653;down=-5.30200481415,Attitude:pitch=0.010705338791;yaw=-3.14155340195;roll=0.0106495944783,[0.0; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.101666912999,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-52_879,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194319;lon=-86.2401323;alt=250.73,LocationGlobalRelative:lat=41.5194319;lon=-86.2401323;alt=0.25,LocationLocal:north=-17.8005199432;east=-26.4567756653;down=-5.30200481415,Attitude:pitch=0.010705338791;yaw=-3.14155340195;roll=0.0106495944783,[-0.01; -0.01; 0.02],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.204355512,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-52_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194319;lon=-86.2401323;alt=250.73,LocationGlobalRelative:lat=41.5194319;lon=-86.2401323;alt=0.25,LocationLocal:north=-17.8005199432;east=-26.4567756653;down=-5.30200481415,Attitude:pitch=0.010371895507;yaw=-3.14121580124;roll=0.0104109561071,[-0.01; -0.01; 0.02],GPSInfo:fix=4;num_sat=11,0.130384042859,0.130384042859,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.306360477,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-53_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194319;lon=-86.2401323;alt=250.73,LocationGlobalRelative:lat=41.5194319;lon=-86.2401323;alt=0.25,LocationLocal:north=-17.8005199432;east=-26.4567756653;down=-5.30200481415,Attitude:pitch=0.010371895507;yaw=-3.14121580124;roll=0.0104109561071,[-0.01; -0.01; 0.02],GPSInfo:fix=4;num_sat=11,0.130384042859,0.130384042859,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.40904367,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-53_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194319;lon=-86.2401323;alt=250.73,LocationGlobalRelative:lat=41.5194319;lon=-86.2401323;alt=0.25,LocationLocal:north=-17.8005199432;east=-26.4567756653;down=-5.30200481415,Attitude:pitch=0.010371895507;yaw=-3.14121580124;roll=0.0104109561071,[-0.01; -0.01; 0.02],GPSInfo:fix=4;num_sat=11,0.130384042859,0.130384042859,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.510629789999,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-53_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194319;lon=-86.2401323;alt=250.73,LocationGlobalRelative:lat=41.5194319;lon=-86.2401323;alt=0.25,LocationLocal:north=-17.8005199432;east=-26.4567756653;down=-5.30200481415,Attitude:pitch=0.010371895507;yaw=-3.14121580124;roll=0.0104109561071,[-0.01; -0.01; 0.02],GPSInfo:fix=4;num_sat=11,0.130384042859,0.130384042859,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.562804067999,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-53_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194319;lon=-86.2401323;alt=250.73,LocationGlobalRelative:lat=41.5194319;lon=-86.2401323;alt=0.25,LocationLocal:north=-17.8005199432;east=-26.4567756653;down=-5.30200481415,Attitude:pitch=0.010371895507;yaw=-3.14121580124;roll=0.0104109561071,[-0.01; -0.01; 0.02],GPSInfo:fix=4;num_sat=11,0.130384042859,0.130384042859,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.664108270999,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-53_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194319;lon=-86.2401323;alt=250.73,LocationGlobalRelative:lat=41.5194319;lon=-86.2401323;alt=0.25,LocationLocal:north=-17.8005199432;east=-26.4567756653;down=-5.30200481415,Attitude:pitch=0.010371895507;yaw=-3.14121580124;roll=0.0104109561071,[-0.01; -0.01; 0.02],GPSInfo:fix=4;num_sat=11,0.130384042859,0.130384042859,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.765666378,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-53_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194319;lon=-86.2401323;alt=250.73,LocationGlobalRelative:lat=41.5194319;lon=-86.2401323;alt=0.25,LocationLocal:north=-17.8005199432;east=-26.4567756653;down=-5.30200481415,Attitude:pitch=0.010371895507;yaw=-3.14121580124;roll=0.0104109561071,[-0.01; -0.01; 0.02],GPSInfo:fix=4;num_sat=11,0.130384042859,0.130384042859,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.867788521,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-53_679,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194319;lon=-86.2401323;alt=250.73,LocationGlobalRelative:lat=41.5194319;lon=-86.2401323;alt=0.25,LocationLocal:north=-17.8005199432;east=-26.4567756653;down=-5.30200481415,Attitude:pitch=0.010371895507;yaw=-3.14121580124;roll=0.0104109561071,[-0.01; -0.01; 0.02],GPSInfo:fix=4;num_sat=11,0.130384042859,0.130384042859,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.969646594999,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-53_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194315;lon=-86.2401324;alt=250.73,LocationGlobalRelative:lat=41.5194315;lon=-86.2401324;alt=0.25,LocationLocal:north=-17.9113712311;east=-26.4518585205;down=-5.30816316605,Attitude:pitch=0.010371895507;yaw=-3.14121580124;roll=0.0104109561071,[0.0; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.130384042859,0.130384042859,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.072817953,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-53_880,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194315;lon=-86.2401324;alt=250.73,LocationGlobalRelative:lat=41.5194315;lon=-86.2401324;alt=0.25,LocationLocal:north=-17.9113712311;east=-26.4518585205;down=-5.30816316605,Attitude:pitch=0.010371895507;yaw=-3.14121580124;roll=0.0104109561071,[0.0; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.130384042859,0.130384042859,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.174094399,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-53_979,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194315;lon=-86.2401324;alt=250.73,LocationGlobalRelative:lat=41.5194315;lon=-86.2401324;alt=0.25,LocationLocal:north=-17.9113712311;east=-26.4518585205;down=-5.30816316605,Attitude:pitch=0.010371895507;yaw=-3.14121580124;roll=0.0104109561071,[0.0; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.130384042859,0.130384042859,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.276731566,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-54_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194315;lon=-86.2401324;alt=250.73,LocationGlobalRelative:lat=41.5194315;lon=-86.2401324;alt=0.25,LocationLocal:north=-17.9113712311;east=-26.4518585205;down=-5.30816316605,Attitude:pitch=0.010371895507;yaw=-3.14121580124;roll=0.0104109561071,[0.0; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.130384042859,0.130384042859,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.101149409001,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-54_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194315;lon=-86.2401324;alt=250.73,LocationGlobalRelative:lat=41.5194315;lon=-86.2401324;alt=0.25,LocationLocal:north=-17.9113712311;east=-26.4518585205;down=-5.30816316605,Attitude:pitch=0.010371895507;yaw=-3.14121580124;roll=0.0104109561071,[0.0; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.130384042859,0.130384042859,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.202756303001,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-54_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194315;lon=-86.2401324;alt=250.73,LocationGlobalRelative:lat=41.5194315;lon=-86.2401324;alt=0.25,LocationLocal:north=-17.9113712311;east=-26.4518585205;down=-5.30816316605,Attitude:pitch=0.010371895507;yaw=-3.14121580124;roll=0.0104109561071,[0.0; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.130384042859,0.130384042859,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.304344650001,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-54_379,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194315;lon=-86.2401324;alt=250.73,LocationGlobalRelative:lat=41.5194315;lon=-86.2401324;alt=0.25,LocationLocal:north=-17.9113712311;east=-26.4518585205;down=-5.30816316605,Attitude:pitch=0.010371895507;yaw=-3.14121580124;roll=0.0104109561071,[0.0; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.130384042859,0.130384042859,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.405868449,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-54_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194312;lon=-86.2401327;alt=250.73,LocationGlobalRelative:lat=41.5194312;lon=-86.2401327;alt=0.25,LocationLocal:north=-17.9528369904;east=-26.473985672;down=-5.30539560318,Attitude:pitch=0.0104416832328;yaw=-3.14081287384;roll=0.0107019441202,[0.0; -0.03; 0.03],GPSInfo:fix=4;num_sat=11,0.130384042859,0.130384042859,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.509776567001,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-54_581,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194312;lon=-86.2401327;alt=250.73,LocationGlobalRelative:lat=41.5194312;lon=-86.2401327;alt=0.25,LocationLocal:north=-17.9528369904;east=-26.473985672;down=-5.30539560318,Attitude:pitch=0.0104416832328;yaw=-3.14081287384;roll=0.0107019441202,[0.0; -0.03; 0.03],GPSInfo:fix=4;num_sat=11,0.0824621096253,0.0824621096253,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.614017609,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-54_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194312;lon=-86.2401327;alt=250.73,LocationGlobalRelative:lat=41.5194312;lon=-86.2401327;alt=0.25,LocationLocal:north=-17.9528369904;east=-26.473985672;down=-5.30539560318,Attitude:pitch=0.0104416832328;yaw=-3.14081287384;roll=0.0107019441202,[0.0; -0.03; 0.03],GPSInfo:fix=4;num_sat=11,0.0824621096253,0.0824621096253,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.717479255,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-54_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194312;lon=-86.2401327;alt=250.73,LocationGlobalRelative:lat=41.5194312;lon=-86.2401327;alt=0.25,LocationLocal:north=-17.9528369904;east=-26.473985672;down=-5.30539560318,Attitude:pitch=0.0104416832328;yaw=-3.14081287384;roll=0.0107019441202,[0.0; -0.03; 0.03],GPSInfo:fix=4;num_sat=11,0.0824621096253,0.0824621096253,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.818413970001,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-54-54_880,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194308;lon=-86.2401327;alt=250.74,LocationGlobalRelative:lat=41.5194308;lon=-86.2401327;alt=0.26,LocationLocal:north=-17.9977149963;east=-26.4774875641;down=-5.31094455719,Attitude:pitch=0.0104416832328;yaw=-3.14081287384;roll=0.0107019441202,[0.0; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.0824621096253,0.0824621096253,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.922523472001,Rangefinder: distance=None; voltage=None,None,None,180,True,CRITICAL,ALT_HOLD,False
