time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-01-10_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519432;lon=-86.2401402;alt=249.89,LocationGlobalRelative:lat=41.519432;lon=-86.2401402;alt=-0.59,LocationLocal:north=-17.8560085297;east=-27.0981349945;down=-5.53496742249,Attitude:pitch=0.0111317746341;yaw=-3.10959482193;roll=0.0107780294493,[0.01; -0.05; 0.0],GPSInfo:fix=4;num_sat=11,0.0412310548127,0.0412310548127,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.543894464,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-14_191,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194327;lon=-86.2401412;alt=249.86,LocationGlobalRelative:lat=41.5194327;lon=-86.2401412;alt=-0.62,LocationLocal:north=-17.7831325531;east=-27.18034935;down=-5.50941371918,Attitude:pitch=0.0103567186743;yaw=-3.10815167427;roll=0.0101362885907,[0.05; -0.04; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.516868863,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-14_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194327;lon=-86.2401412;alt=249.86,LocationGlobalRelative:lat=41.5194327;lon=-86.2401412;alt=-0.62,LocationLocal:north=-17.7831325531;east=-27.18034935;down=-5.50941371918,Attitude:pitch=0.0103567186743;yaw=-3.10815167427;roll=0.0101362885907,[0.05; -0.04; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.620383535999,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-14_391,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194327;lon=-86.2401412;alt=249.86,LocationGlobalRelative:lat=41.5194327;lon=-86.2401412;alt=-0.62,LocationLocal:north=-17.7831325531;east=-27.18034935;down=-5.50941371918,Attitude:pitch=0.0103567186743;yaw=-3.10815167427;roll=0.0101362885907,[0.05; -0.04; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.722346152999,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-14_491,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194327;lon=-86.2401412;alt=249.86,LocationGlobalRelative:lat=41.5194327;lon=-86.2401412;alt=-0.62,LocationLocal:north=-17.7831325531;east=-27.18034935;down=-5.50941371918,Attitude:pitch=0.0103567186743;yaw=-3.10815167427;roll=0.0101362885907,[0.05; -0.04; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.823713057,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-14_591,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194327;lon=-86.2401412;alt=249.86,LocationGlobalRelative:lat=41.5194327;lon=-86.2401412;alt=-0.62,LocationLocal:north=-17.7831325531;east=-27.18034935;down=-5.50941371918,Attitude:pitch=0.0103567186743;yaw=-3.10815167427;roll=0.0101362885907,[0.05; -0.04; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.92544793,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-14_691,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194327;lon=-86.2401412;alt=249.86,LocationGlobalRelative:lat=41.5194327;lon=-86.2401412;alt=-0.62,LocationLocal:north=-17.7831325531;east=-27.18034935;down=-5.50941371918,Attitude:pitch=0.0103567186743;yaw=-3.10815167427;roll=0.0101362885907,[0.05; -0.04; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.97745058,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-14_791,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194327;lon=-86.2401412;alt=249.86,LocationGlobalRelative:lat=41.5194327;lon=-86.2401412;alt=-0.62,LocationLocal:north=-17.7831325531;east=-27.18034935;down=-5.50941371918,Attitude:pitch=0.0103567186743;yaw=-3.10815167427;roll=0.0101362885907,[0.05; -0.04; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.078609038,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-14_891,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194327;lon=-86.2401409;alt=249.85,LocationGlobalRelative:lat=41.5194327;lon=-86.2401409;alt=-0.63,LocationLocal:north=-17.7808170319;east=-27.1587333679;down=-5.49440145493,Attitude:pitch=0.0103567186743;yaw=-3.10815167427;roll=0.0101362885907,[0.05; -0.03; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.185402453,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-14_991,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194327;lon=-86.2401409;alt=249.85,LocationGlobalRelative:lat=41.5194327;lon=-86.2401409;alt=-0.63,LocationLocal:north=-17.7808170319;east=-27.1587333679;down=-5.49440145493,Attitude:pitch=0.00998768769205;yaw=-3.10812616348;roll=0.00974777247757,[0.05; -0.03; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.287171085,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-15_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194327;lon=-86.2401409;alt=249.85,LocationGlobalRelative:lat=41.5194327;lon=-86.2401409;alt=-0.63,LocationLocal:north=-17.7808170319;east=-27.1587333679;down=-5.49440145493,Attitude:pitch=0.00998768769205;yaw=-3.10812616348;roll=0.00974777247757,[0.05; -0.03; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.38903573,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-15_191,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194327;lon=-86.2401409;alt=249.85,LocationGlobalRelative:lat=41.5194327;lon=-86.2401409;alt=-0.63,LocationLocal:north=-17.7808170319;east=-27.1587333679;down=-5.49440145493,Attitude:pitch=0.00998768769205;yaw=-3.10812616348;roll=0.00974777247757,[0.05; -0.03; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.490881782,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-15_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194327;lon=-86.2401409;alt=249.85,LocationGlobalRelative:lat=41.5194327;lon=-86.2401409;alt=-0.63,LocationLocal:north=-17.7808170319;east=-27.1587333679;down=-5.49440145493,Attitude:pitch=0.00998768769205;yaw=-3.10812616348;roll=0.00974777247757,[0.05; -0.03; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.592177101,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-15_391,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194329;lon=-86.2401405;alt=249.86,LocationGlobalRelative:lat=41.5194329;lon=-86.2401405;alt=-0.62,LocationLocal:north=-17.7611122131;east=-27.1216011047;down=-5.50294828415,Attitude:pitch=0.00998768769205;yaw=-3.10812616348;roll=0.00974777247757,[0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.694606081,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-15_491,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194329;lon=-86.2401405;alt=249.86,LocationGlobalRelative:lat=41.5194329;lon=-86.2401405;alt=-0.62,LocationLocal:north=-17.7611122131;east=-27.1216011047;down=-5.50294828415,Attitude:pitch=0.00973138585687;yaw=-3.10813140869;roll=0.00949323084205,[0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0424264073372,0.0424264073372,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.798146991,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-15_591,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194329;lon=-86.2401405;alt=249.86,LocationGlobalRelative:lat=41.5194329;lon=-86.2401405;alt=-0.62,LocationLocal:north=-17.7611122131;east=-27.1216011047;down=-5.50294828415,Attitude:pitch=0.00973138585687;yaw=-3.10813140869;roll=0.00949323084205,[0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.90147993,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-15_691,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194329;lon=-86.2401405;alt=249.86,LocationGlobalRelative:lat=41.5194329;lon=-86.2401405;alt=-0.62,LocationLocal:north=-17.7611122131;east=-27.1216011047;down=-5.50294828415,Attitude:pitch=0.00973138585687;yaw=-3.10813140869;roll=0.00949323084205,[0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.101315462,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-15_791,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194329;lon=-86.2401405;alt=249.86,LocationGlobalRelative:lat=41.5194329;lon=-86.2401405;alt=-0.62,LocationLocal:north=-17.7611122131;east=-27.1216011047;down=-5.50294828415,Attitude:pitch=0.00973138585687;yaw=-3.10813140869;roll=0.00949323084205,[0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.202591003,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-15_891,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194329;lon=-86.2401405;alt=249.86,LocationGlobalRelative:lat=41.5194329;lon=-86.2401405;alt=-0.62,LocationLocal:north=-17.7611122131;east=-27.1216011047;down=-5.50294828415,Attitude:pitch=0.00973138585687;yaw=-3.10813140869;roll=0.00949323084205,[0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.303872659,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-15_991,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194329;lon=-86.2401405;alt=249.86,LocationGlobalRelative:lat=41.5194329;lon=-86.2401405;alt=-0.62,LocationLocal:north=-17.7611122131;east=-27.1216011047;down=-5.50294828415,Attitude:pitch=0.00973138585687;yaw=-3.10813140869;roll=0.00949323084205,[0.04; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.405384146,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-16_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194331;lon=-86.2401399;alt=249.85,LocationGlobalRelative:lat=41.5194331;lon=-86.2401399;alt=-0.63,LocationLocal:north=-17.7352981567;east=-27.0749378204;down=-5.49099111557,Attitude:pitch=0.00973138585687;yaw=-3.10813140869;roll=0.00949323084205,[0.05; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.507436515,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-16_191,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194331;lon=-86.2401399;alt=249.85,LocationGlobalRelative:lat=41.5194331;lon=-86.2401399;alt=-0.63,LocationLocal:north=-17.7352981567;east=-27.0749378204;down=-5.49099111557,Attitude:pitch=0.00947278738022;yaw=-3.10804748535;roll=0.00930791255087,[0.05; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.609912945,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-16_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194331;lon=-86.2401399;alt=249.85,LocationGlobalRelative:lat=41.5194331;lon=-86.2401399;alt=-0.63,LocationLocal:north=-17.7352981567;east=-27.0749378204;down=-5.49099111557,Attitude:pitch=0.00947278738022;yaw=-3.10804748535;roll=0.00930791255087,[0.05; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.713776326,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-16_391,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194331;lon=-86.2401399;alt=249.85,LocationGlobalRelative:lat=41.5194331;lon=-86.2401399;alt=-0.63,LocationLocal:north=-17.7352981567;east=-27.0749378204;down=-5.49099111557,Attitude:pitch=0.00947278738022;yaw=-3.10804748535;roll=0.00930791255087,[0.05; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.81525394,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-16_491,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194331;lon=-86.2401399;alt=249.85,LocationGlobalRelative:lat=41.5194331;lon=-86.2401399;alt=-0.63,LocationLocal:north=-17.7352981567;east=-27.0749378204;down=-5.49099111557,Attitude:pitch=0.00947278738022;yaw=-3.10804748535;roll=0.00930791255087,[0.05; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.917160133,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-16_591,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194331;lon=-86.2401399;alt=249.85,LocationGlobalRelative:lat=41.5194331;lon=-86.2401399;alt=-0.63,LocationLocal:north=-17.7352981567;east=-27.0749378204;down=-5.49099111557,Attitude:pitch=0.00947278738022;yaw=-3.10804748535;roll=0.00930791255087,[0.05; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.018575843,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-16_691,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194335;lon=-86.2401394;alt=249.85,LocationGlobalRelative:lat=41.5194335;lon=-86.2401394;alt=-0.63,LocationLocal:north=-17.6991767883;east=-27.0338382721;down=-5.4923324585,Attitude:pitch=0.00947278738022;yaw=-3.10804748535;roll=0.00930791255087,[0.05; 0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.123745144,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-16_791,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194335;lon=-86.2401394;alt=249.85,LocationGlobalRelative:lat=41.5194335;lon=-86.2401394;alt=-0.63,LocationLocal:north=-17.6991767883;east=-27.0338382721;down=-5.4923324585,Attitude:pitch=0.00947278738022;yaw=-3.10804748535;roll=0.00930791255087,[0.05; 0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.175360163,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-16_891,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194335;lon=-86.2401394;alt=249.85,LocationGlobalRelative:lat=41.5194335;lon=-86.2401394;alt=-0.63,LocationLocal:north=-17.6991767883;east=-27.0338382721;down=-5.4923324585,Attitude:pitch=0.00948902033269;yaw=-3.1079826355;roll=0.00915496889502,[0.05; 0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.136014699936,0.136014699936,Gimbal: pitch=-57.87; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.280461369,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-16_991,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194335;lon=-86.2401394;alt=249.85,LocationGlobalRelative:lat=41.5194335;lon=-86.2401394;alt=-0.63,LocationLocal:north=-17.6991767883;east=-27.0338382721;down=-5.4923324585,Attitude:pitch=0.00948902033269;yaw=-3.1079826355;roll=0.00915496889502,[0.05; 0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.136014699936,0.136014699936,Gimbal: pitch=-57.87; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.100949143,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-17_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194335;lon=-86.2401394;alt=249.85,LocationGlobalRelative:lat=41.5194335;lon=-86.2401394;alt=-0.63,LocationLocal:north=-17.6991767883;east=-27.0338382721;down=-5.4923324585,Attitude:pitch=0.00948902033269;yaw=-3.1079826355;roll=0.00915496889502,[0.05; 0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.136014699936,0.136014699936,Gimbal: pitch=-57.87; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.201965772,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-17_191,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194335;lon=-86.2401394;alt=249.85,LocationGlobalRelative:lat=41.5194335;lon=-86.2401394;alt=-0.63,LocationLocal:north=-17.6991767883;east=-27.0338382721;down=-5.4923324585,Attitude:pitch=0.00948902033269;yaw=-3.1079826355;roll=0.00915496889502,[0.05; 0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.136014699936,0.136014699936,Gimbal: pitch=-57.87; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.303639324,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-17_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194337;lon=-86.2401393;alt=249.88,LocationGlobalRelative:lat=41.5194337;lon=-86.2401393;alt=-0.6,LocationLocal:north=-17.6736221313;east=-27.0239772797;down=-5.52306509018,Attitude:pitch=0.00931083969772;yaw=-3.10793399811;roll=0.00943444203585,[0.05; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.136014699936,0.136014699936,Gimbal: pitch=-57.87; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.414303467,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-17_391,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194337;lon=-86.2401393;alt=249.88,LocationGlobalRelative:lat=41.5194337;lon=-86.2401393;alt=-0.6,LocationLocal:north=-17.6736221313;east=-27.0239772797;down=-5.52306509018,Attitude:pitch=0.00931083969772;yaw=-3.10793399811;roll=0.00943444203585,[0.05; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.136014699936,0.136014699936,Gimbal: pitch=-57.87; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.522877995,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-17_491,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194337;lon=-86.2401393;alt=249.88,LocationGlobalRelative:lat=41.5194337;lon=-86.2401393;alt=-0.6,LocationLocal:north=-17.6736221313;east=-27.0239772797;down=-5.52306509018,Attitude:pitch=0.00931083969772;yaw=-3.10793399811;roll=0.00943444203585,[0.05; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.627603182,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-17_591,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194336;lon=-86.2401389;alt=249.9,LocationGlobalRelative:lat=41.5194336;lon=-86.2401389;alt=-0.58,LocationLocal:north=-17.6736221313;east=-27.0239772797;down=-5.52306509018,Attitude:pitch=0.00931083969772;yaw=-3.10793399811;roll=0.00943444203585,[0.03; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.735363522,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-17_691,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194336;lon=-86.2401389;alt=249.9,LocationGlobalRelative:lat=41.5194336;lon=-86.2401389;alt=-0.58,LocationLocal:north=-17.6736221313;east=-27.0239772797;down=-5.52306509018,Attitude:pitch=0.00931083969772;yaw=-3.10793399811;roll=0.00943444203585,[0.03; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.840745087,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-17_791,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194336;lon=-86.2401389;alt=249.9,LocationGlobalRelative:lat=41.5194336;lon=-86.2401389;alt=-0.58,LocationLocal:north=-17.6801700592;east=-26.9947433472;down=-5.54585123062,Attitude:pitch=0.00931083969772;yaw=-3.10793399811;roll=0.00943444203585,[0.03; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.891522598,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-17_891,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194336;lon=-86.2401389;alt=249.9,LocationGlobalRelative:lat=41.5194336;lon=-86.2401389;alt=-0.58,LocationLocal:north=-17.6801700592;east=-26.9947433472;down=-5.54585123062,Attitude:pitch=0.00879528559744;yaw=-3.10790634155;roll=0.00942337419838,[0.03; 0.0; 0.02],GPSInfo:fix=4;num_sat=11,0.076157733798,0.076157733798,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.995085368,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
