time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-20-49_981,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194205;lon=-86.2401238;alt=249.86,LocationGlobalRelative:lat=41.5194205;lon=-86.2401238;alt=1.44,LocationLocal:north=-1.22329080105;east=0.104539528489;down=0.91177457571,Attitude:pitch=0.0235285293311;yaw=-2.98016381264;roll=0.000590127892792,[0.1; 0.02; 0.01],GPSInfo:fix=4;num_sat=8,0.104403063655,0.104403063655,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0506403859999,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-53_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519416;lon=-86.2401253;alt=249.85,LocationGlobalRelative:lat=41.519416;lon=-86.2401253;alt=1.43,LocationLocal:north=-1.72154426575;east=-0.0277950447053;down=0.920933008194,Attitude:pitch=0.0207302551717;yaw=-2.97343540192;roll=0.000239970162511,[0.05; 0.02; -0.02],GPSInfo:fix=3;num_sat=8,0.0583095140755,0.0583095140755,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0507289369998,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-54_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519416;lon=-86.2401253;alt=249.85,LocationGlobalRelative:lat=41.519416;lon=-86.2401253;alt=1.43,LocationLocal:north=-1.72154426575;east=-0.0277950447053;down=0.920933008194,Attitude:pitch=0.0207302551717;yaw=-2.97343540192;roll=0.000239970162511,[0.05; 0.02; -0.02],GPSInfo:fix=3;num_sat=8,0.0583095140755,0.0583095140755,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.152224525,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-54_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519416;lon=-86.2401253;alt=249.85,LocationGlobalRelative:lat=41.519416;lon=-86.2401253;alt=1.43,LocationLocal:north=-1.72154426575;east=-0.0277950447053;down=0.920933008194,Attitude:pitch=0.0207302551717;yaw=-2.97343540192;roll=0.000239970162511,[0.05; 0.02; -0.02],GPSInfo:fix=3;num_sat=8,0.0583095140755,0.0583095140755,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.253133214,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-54_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519416;lon=-86.2401253;alt=249.85,LocationGlobalRelative:lat=41.519416;lon=-86.2401253;alt=1.43,LocationLocal:north=-1.72154426575;east=-0.0277950447053;down=0.920933008194,Attitude:pitch=0.0207302551717;yaw=-2.97343540192;roll=0.000239970162511,[0.05; 0.02; -0.02],GPSInfo:fix=3;num_sat=8,0.0583095140755,0.0583095140755,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.354597861,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-54_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519416;lon=-86.2401253;alt=249.85,LocationGlobalRelative:lat=41.519416;lon=-86.2401253;alt=1.43,LocationLocal:north=-1.72154426575;east=-0.0277950447053;down=0.920933008194,Attitude:pitch=0.0207302551717;yaw=-2.97343540192;roll=0.000239970162511,[0.05; 0.02; -0.02],GPSInfo:fix=3;num_sat=8,0.0583095140755,0.0583095140755,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.405218442,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-54_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519416;lon=-86.2401253;alt=249.85,LocationGlobalRelative:lat=41.519416;lon=-86.2401253;alt=1.43,LocationLocal:north=-1.72154426575;east=-0.0277950447053;down=0.920933008194,Attitude:pitch=0.0207302551717;yaw=-2.97343540192;roll=0.000239970162511,[0.05; 0.02; -0.02],GPSInfo:fix=3;num_sat=8,0.0583095140755,0.0583095140755,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.506541903,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-54_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519416;lon=-86.2401253;alt=249.85,LocationGlobalRelative:lat=41.519416;lon=-86.2401253;alt=1.43,LocationLocal:north=-1.72154426575;east=-0.0277950447053;down=0.920933008194,Attitude:pitch=0.0207302551717;yaw=-2.97343540192;roll=0.000239970162511,[0.05; 0.02; -0.02],GPSInfo:fix=3;num_sat=8,0.0583095140755,0.0583095140755,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.607692853,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-54_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519416;lon=-86.2401253;alt=249.85,LocationGlobalRelative:lat=41.519416;lon=-86.2401253;alt=1.43,LocationLocal:north=-1.72154426575;east=-0.0277950447053;down=0.920933008194,Attitude:pitch=0.0207302551717;yaw=-2.97343540192;roll=0.000239970162511,[0.05; 0.02; -0.02],GPSInfo:fix=3;num_sat=8,0.0583095140755,0.0583095140755,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.709113792,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-54_781,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519416;lon=-86.2401253;alt=249.85,LocationGlobalRelative:lat=41.519416;lon=-86.2401253;alt=1.43,LocationLocal:north=-1.72154426575;east=-0.0277950447053;down=0.920933008194,Attitude:pitch=0.0207302551717;yaw=-2.97343540192;roll=0.000239970162511,[0.05; 0.02; -0.02],GPSInfo:fix=3;num_sat=8,0.0583095140755,0.0583095140755,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.811590548,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-54_880,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519416;lon=-86.2401253;alt=249.85,LocationGlobalRelative:lat=41.519416;lon=-86.2401253;alt=1.43,LocationLocal:north=-1.72154426575;east=-0.0277950447053;down=0.920933008194,Attitude:pitch=0.0207302551717;yaw=-2.97343540192;roll=0.000239970162511,[0.05; 0.02; -0.02],GPSInfo:fix=3;num_sat=8,0.0583095140755,0.0583095140755,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.914282092,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-54_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519416;lon=-86.2401253;alt=249.85,LocationGlobalRelative:lat=41.519416;lon=-86.2401253;alt=1.43,LocationLocal:north=-1.72154426575;east=-0.0277950447053;down=0.920933008194,Attitude:pitch=0.0207302551717;yaw=-2.97343540192;roll=0.000239970162511,[0.05; 0.02; -0.02],GPSInfo:fix=3;num_sat=8,0.0583095140755,0.0583095140755,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.01558343,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-55_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194162;lon=-86.2401254;alt=249.83,LocationGlobalRelative:lat=41.5194162;lon=-86.2401254;alt=1.41,LocationLocal:north=-1.69418489933;east=-0.0349337570369;down=0.942266047001,Attitude:pitch=0.0207302551717;yaw=-2.97343540192;roll=0.000239970162511,[0.07; 0.0; -0.02],GPSInfo:fix=3;num_sat=8,0.0583095140755,0.0583095140755,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.123705646,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-55_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194162;lon=-86.2401254;alt=249.83,LocationGlobalRelative:lat=41.5194162;lon=-86.2401254;alt=1.41,LocationLocal:north=-1.69418489933;east=-0.0349337570369;down=0.942266047001,Attitude:pitch=0.0212897416204;yaw=-2.97349500656;roll=0.00102098006755,[0.07; 0.0; -0.02],GPSInfo:fix=3;num_sat=8,0.0894427150488,0.0894427150488,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.236968333,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-55_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194162;lon=-86.2401254;alt=249.83,LocationGlobalRelative:lat=41.5194162;lon=-86.2401254;alt=1.41,LocationLocal:north=-1.69418489933;east=-0.0349337570369;down=0.942266047001,Attitude:pitch=0.0212897416204;yaw=-2.97349500656;roll=0.00102098006755,[0.07; 0.0; -0.02],GPSInfo:fix=3;num_sat=8,0.0894427150488,0.0894427150488,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.101163997,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-55_381,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194162;lon=-86.2401254;alt=249.83,LocationGlobalRelative:lat=41.5194162;lon=-86.2401254;alt=1.41,LocationLocal:north=-1.69418489933;east=-0.0349337570369;down=0.942266047001,Attitude:pitch=0.0212897416204;yaw=-2.97349500656;roll=0.00102098006755,[0.07; 0.0; -0.02],GPSInfo:fix=3;num_sat=8,0.0894427150488,0.0894427150488,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.202964709,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-55_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194162;lon=-86.2401254;alt=249.83,LocationGlobalRelative:lat=41.5194162;lon=-86.2401254;alt=1.41,LocationLocal:north=-1.69418489933;east=-0.0349337570369;down=0.942266047001,Attitude:pitch=0.0212897416204;yaw=-2.97349500656;roll=0.00102098006755,[0.07; 0.0; -0.02],GPSInfo:fix=3;num_sat=8,0.0894427150488,0.0894427150488,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.304831313,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-55_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194162;lon=-86.2401254;alt=249.83,LocationGlobalRelative:lat=41.5194162;lon=-86.2401254;alt=1.41,LocationLocal:north=-1.69418489933;east=-0.0349337570369;down=0.942266047001,Attitude:pitch=0.0212897416204;yaw=-2.97349500656;roll=0.00102098006755,[0.07; 0.0; -0.02],GPSInfo:fix=3;num_sat=8,0.0894427150488,0.0894427150488,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.405776157,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-55_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194162;lon=-86.2401254;alt=249.83,LocationGlobalRelative:lat=41.5194162;lon=-86.2401254;alt=1.41,LocationLocal:north=-1.69418489933;east=-0.0349337570369;down=0.942266047001,Attitude:pitch=0.0212897416204;yaw=-2.97349500656;roll=0.00102098006755,[0.07; 0.0; -0.02],GPSInfo:fix=3;num_sat=8,0.0894427150488,0.0894427150488,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.508120747,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-55_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194168;lon=-86.2401252;alt=249.83,LocationGlobalRelative:lat=41.5194168;lon=-86.2401252;alt=1.41,LocationLocal:north=-1.62949836254;east=-0.0240198578686;down=0.944108426571,Attitude:pitch=0.0212897416204;yaw=-2.97349500656;roll=0.00102098006755,[0.1; 0.0; -0.01],GPSInfo:fix=3;num_sat=8,0.0894427150488,0.0894427150488,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.613477800001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-55_881,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194168;lon=-86.2401252;alt=249.83,LocationGlobalRelative:lat=41.5194168;lon=-86.2401252;alt=1.41,LocationLocal:north=-1.62949836254;east=-0.0240198578686;down=0.944108426571,Attitude:pitch=0.0212897416204;yaw=-2.97349500656;roll=0.00102098006755,[0.1; 0.0; -0.01],GPSInfo:fix=3;num_sat=8,0.0894427150488,0.0894427150488,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.716599342,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-55_981,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194168;lon=-86.2401252;alt=249.83,LocationGlobalRelative:lat=41.5194168;lon=-86.2401252;alt=1.41,LocationLocal:north=-1.62949836254;east=-0.0240198578686;down=0.944108426571,Attitude:pitch=0.0220600347966;yaw=-2.97368788719;roll=0.00113422330469,[0.1; 0.0; -0.01],GPSInfo:fix=3;num_sat=8,0.592030405998,0.592030405998,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.770101796,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-56_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194168;lon=-86.2401252;alt=249.83,LocationGlobalRelative:lat=41.5194168;lon=-86.2401252;alt=1.41,LocationLocal:north=-1.62949836254;east=-0.0240198578686;down=0.944108426571,Attitude:pitch=0.0220600347966;yaw=-2.97368788719;roll=0.00113422330469,[0.1; 0.0; -0.01],GPSInfo:fix=3;num_sat=8,0.592030405998,0.592030405998,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0521340260002,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-56_181,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194168;lon=-86.2401252;alt=249.83,LocationGlobalRelative:lat=41.5194168;lon=-86.2401252;alt=1.41,LocationLocal:north=-1.62949836254;east=-0.0240198578686;down=0.944108426571,Attitude:pitch=0.0220600347966;yaw=-2.97368788719;roll=0.00113422330469,[0.1; 0.0; -0.01],GPSInfo:fix=3;num_sat=8,0.592030405998,0.592030405998,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.153241652,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-56_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194168;lon=-86.2401252;alt=249.83,LocationGlobalRelative:lat=41.5194168;lon=-86.2401252;alt=1.41,LocationLocal:north=-1.62949836254;east=-0.0240198578686;down=0.944108426571,Attitude:pitch=0.0220600347966;yaw=-2.97368788719;roll=0.00113422330469,[0.1; 0.0; -0.01],GPSInfo:fix=3;num_sat=8,0.592030405998,0.592030405998,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.255603549001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-56_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194168;lon=-86.2401252;alt=249.83,LocationGlobalRelative:lat=41.5194168;lon=-86.2401252;alt=1.41,LocationLocal:north=-1.62949836254;east=-0.0240198578686;down=0.944108426571,Attitude:pitch=0.0220600347966;yaw=-2.97368788719;roll=0.00113422330469,[0.1; 0.0; -0.01],GPSInfo:fix=3;num_sat=8,0.592030405998,0.592030405998,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.356859686,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-56_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194168;lon=-86.2401252;alt=249.83,LocationGlobalRelative:lat=41.5194168;lon=-86.2401252;alt=1.41,LocationLocal:north=-1.62949836254;east=-0.0240198578686;down=0.944108426571,Attitude:pitch=0.0220600347966;yaw=-2.97368788719;roll=0.00113422330469,[0.1; 0.0; -0.01],GPSInfo:fix=3;num_sat=8,0.592030405998,0.592030405998,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.459291391,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-56_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194168;lon=-86.2401252;alt=249.83,LocationGlobalRelative:lat=41.5194168;lon=-86.2401252;alt=1.41,LocationLocal:north=-1.62949836254;east=-0.0240198578686;down=0.944108426571,Attitude:pitch=0.0220600347966;yaw=-2.97368788719;roll=0.00113422330469,[0.1; 0.0; -0.01],GPSInfo:fix=3;num_sat=8,0.592030405998,0.592030405998,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.561881305,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-56_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194168;lon=-86.2401252;alt=249.83,LocationGlobalRelative:lat=41.5194168;lon=-86.2401252;alt=1.41,LocationLocal:north=-1.62949836254;east=-0.0240198578686;down=0.944108426571,Attitude:pitch=0.0220600347966;yaw=-2.97368788719;roll=0.00113422330469,[0.1; 0.0; -0.01],GPSInfo:fix=3;num_sat=8,0.592030405998,0.592030405998,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.663440857001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-56_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194158;lon=-86.2401244;alt=249.85,LocationGlobalRelative:lat=41.5194158;lon=-86.2401244;alt=1.43,LocationLocal:north=-1.74368035793;east=0.0544179342687;down=0.921679913998,Attitude:pitch=0.0220600347966;yaw=-2.97368788719;roll=0.00113422330469,[0.04; 0.02; -0.01],GPSInfo:fix=3;num_sat=8,0.592030405998,0.592030405998,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.766089864001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-56_880,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194158;lon=-86.2401244;alt=249.85,LocationGlobalRelative:lat=41.5194158;lon=-86.2401244;alt=1.43,LocationLocal:north=-1.74368035793;east=0.0544179342687;down=0.921679913998,Attitude:pitch=0.0208823848516;yaw=-2.97381782532;roll=0.000507096759975,[0.04; 0.02; -0.01],GPSInfo:fix=3;num_sat=8,0.162788212299,0.162788212299,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.867874986,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-56_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194158;lon=-86.2401244;alt=249.85,LocationGlobalRelative:lat=41.5194158;lon=-86.2401244;alt=1.43,LocationLocal:north=-1.74368035793;east=0.0544179342687;down=0.921679913998,Attitude:pitch=0.0208823848516;yaw=-2.97381782532;roll=0.000507096759975,[0.04; 0.02; -0.01],GPSInfo:fix=3;num_sat=8,0.162788212299,0.162788212299,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0504563820004,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-57_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194158;lon=-86.2401244;alt=249.85,LocationGlobalRelative:lat=41.5194158;lon=-86.2401244;alt=1.43,LocationLocal:north=-1.74368035793;east=0.0544179342687;down=0.921679913998,Attitude:pitch=0.0208823848516;yaw=-2.97381782532;roll=0.000507096759975,[0.04; 0.02; -0.01],GPSInfo:fix=3;num_sat=8,0.162788212299,0.162788212299,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.151702916,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-57_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194158;lon=-86.2401244;alt=249.85,LocationGlobalRelative:lat=41.5194158;lon=-86.2401244;alt=1.43,LocationLocal:north=-1.74368035793;east=0.0544179342687;down=0.921679913998,Attitude:pitch=0.0208823848516;yaw=-2.97381782532;roll=0.000507096759975,[0.04; 0.02; -0.01],GPSInfo:fix=3;num_sat=8,0.162788212299,0.162788212299,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.252921507001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-57_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194158;lon=-86.2401244;alt=249.85,LocationGlobalRelative:lat=41.5194158;lon=-86.2401244;alt=1.43,LocationLocal:north=-1.74368035793;east=0.0544179342687;down=0.921679913998,Attitude:pitch=0.0208823848516;yaw=-2.97381782532;roll=0.000507096759975,[0.04; 0.02; -0.01],GPSInfo:fix=3;num_sat=8,0.162788212299,0.162788212299,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.354706048,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-57_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194161;lon=-86.2401238;alt=249.86,LocationGlobalRelative:lat=41.5194161;lon=-86.2401238;alt=1.44,LocationLocal:north=-1.74368035793;east=0.0544179342687;down=0.921679913998,Attitude:pitch=0.0208823848516;yaw=-2.97381782532;roll=0.000507096759975,[0.08; 0.02; 0.0],GPSInfo:fix=3;num_sat=8,0.162788212299,0.162788212299,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.455920849,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-57_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194161;lon=-86.2401238;alt=249.86,LocationGlobalRelative:lat=41.5194161;lon=-86.2401238;alt=1.44,LocationLocal:north=-1.7096953392;east=0.104791887105;down=0.913708806038,Attitude:pitch=0.0208823848516;yaw=-2.97381782532;roll=0.000507096759975,[0.08; 0.02; 0.0],GPSInfo:fix=3;num_sat=8,0.162788212299,0.162788212299,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.559183438,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-57_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194161;lon=-86.2401238;alt=249.86,LocationGlobalRelative:lat=41.5194161;lon=-86.2401238;alt=1.44,LocationLocal:north=-1.7096953392;east=0.104791887105;down=0.913708806038,Attitude:pitch=0.0219154972583;yaw=-2.97385001183;roll=0.000917825847864,[0.08; 0.02; 0.0],GPSInfo:fix=3;num_sat=8,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.662010127,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-57_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194161;lon=-86.2401238;alt=249.86,LocationGlobalRelative:lat=41.5194161;lon=-86.2401238;alt=1.44,LocationLocal:north=-1.7096953392;east=0.104791887105;down=0.913708806038,Attitude:pitch=0.0219154972583;yaw=-2.97385001183;roll=0.000917825847864,[0.08; 0.02; 0.0],GPSInfo:fix=3;num_sat=8,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.764495125,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-20-57_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194161;lon=-86.2401238;alt=249.86,LocationGlobalRelative:lat=41.5194161;lon=-86.2401238;alt=1.44,LocationLocal:north=-1.7096953392;east=0.104791887105;down=0.913708806038,Attitude:pitch=0.0219154972583;yaw=-2.97385001183;roll=0.000917825847864,[0.08; 0.02; 0.0],GPSInfo:fix=3;num_sat=8,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.865534118,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
