time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__14-23-03_010,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194005;lon=-86.2406092;alt=252.02,LocationGlobalRelative:lat=41.5194005;lon=-86.2406092;alt=-1.51,LocationLocal:north=-0.975295543671;east=-0.0768649280071;down=-0.262854069471,Attitude:pitch=0.058644503355;yaw=-2.22311472893;roll=0.00720455311239,[-0.05; 0.0; -0.07],GPSInfo:fix=3;num_sat=8,0.0707106739283,0.0707106739283,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.24;current=None;level=None,True,1.204232454,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-23-07_010,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194011;lon=-86.2406094;alt=251.35,LocationGlobalRelative:lat=41.5194011;lon=-86.2406094;alt=-2.18,LocationLocal:north=-0.911458432674;east=-0.0926975160837;down=-0.266202330589,Attitude:pitch=0.0582420378923;yaw=-2.22541642189;roll=0.00635816529393,[0.0; 0.0; -0.07],GPSInfo:fix=3;num_sat=7,0.078102491796,0.078102491796,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.226;current=None;level=None,True,1.13441911,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-07_126,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194011;lon=-86.2406094;alt=251.35,LocationGlobalRelative:lat=41.5194011;lon=-86.2406094;alt=-2.18,LocationLocal:north=-0.911458432674;east=-0.0926975160837;down=-0.266202330589,Attitude:pitch=0.0582420378923;yaw=-2.22541642189;roll=0.00635816529393,[0.0; 0.0; -0.07],GPSInfo:fix=3;num_sat=7,0.078102491796,0.078102491796,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.226;current=None;level=None,True,0.101621438,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-07_210,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194011;lon=-86.2406094;alt=251.35,LocationGlobalRelative:lat=41.5194011;lon=-86.2406094;alt=-2.18,LocationLocal:north=-0.911458432674;east=-0.0926975160837;down=-0.266202330589,Attitude:pitch=0.0582420378923;yaw=-2.22541642189;roll=0.00635816529393,[0.0; 0.0; -0.07],GPSInfo:fix=3;num_sat=7,0.078102491796,0.078102491796,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.226;current=None;level=None,True,0.203675633,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-07_310,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194011;lon=-86.2406094;alt=251.35,LocationGlobalRelative:lat=41.5194011;lon=-86.2406094;alt=-2.18,LocationLocal:north=-0.911458432674;east=-0.0926975160837;down=-0.266202330589,Attitude:pitch=0.0582420378923;yaw=-2.22541642189;roll=0.00635816529393,[0.0; 0.0; -0.07],GPSInfo:fix=3;num_sat=7,0.078102491796,0.078102491796,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.226;current=None;level=None,True,0.305943487,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-07_410,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194011;lon=-86.2406094;alt=251.35,LocationGlobalRelative:lat=41.5194011;lon=-86.2406094;alt=-2.18,LocationLocal:north=-0.911458432674;east=-0.0926975160837;down=-0.266202330589,Attitude:pitch=0.0582420378923;yaw=-2.22541642189;roll=0.00635816529393,[0.0; 0.0; -0.07],GPSInfo:fix=3;num_sat=7,0.078102491796,0.078102491796,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.226;current=None;level=None,True,0.407700867,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-07_511,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194017;lon=-86.2406099;alt=251.33,LocationGlobalRelative:lat=41.5194017;lon=-86.2406099;alt=-2.2,LocationLocal:north=-0.837757527828;east=-0.135866656899;down=-0.291577488184,Attitude:pitch=0.0582420378923;yaw=-2.22541642189;roll=0.00635816529393,[0.0; -0.01; -0.07],GPSInfo:fix=3;num_sat=7,0.078102491796,0.078102491796,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.226;current=None;level=None,True,0.509560443,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-07_610,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194017;lon=-86.2406099;alt=251.33,LocationGlobalRelative:lat=41.5194017;lon=-86.2406099;alt=-2.2,LocationLocal:north=-0.837757527828;east=-0.135866656899;down=-0.291577488184,Attitude:pitch=0.0582420378923;yaw=-2.22541642189;roll=0.00635816529393,[0.0; -0.01; -0.07],GPSInfo:fix=3;num_sat=7,0.078102491796,0.078102491796,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.226;current=None;level=None,True,0.61275239,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-07_710,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194017;lon=-86.2406099;alt=251.33,LocationGlobalRelative:lat=41.5194017;lon=-86.2406099;alt=-2.2,LocationLocal:north=-0.837757527828;east=-0.135866656899;down=-0.291577488184,Attitude:pitch=0.0582420378923;yaw=-2.22541642189;roll=0.00635816529393,[0.0; -0.01; -0.07],GPSInfo:fix=3;num_sat=7,0.078102491796,0.078102491796,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.226;current=None;level=None,True,0.665028406,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-07_810,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194017;lon=-86.2406099;alt=251.33,LocationGlobalRelative:lat=41.5194017;lon=-86.2406099;alt=-2.2,LocationLocal:north=-0.837757527828;east=-0.135866656899;down=-0.291577488184,Attitude:pitch=0.0580008924007;yaw=-2.22552514076;roll=0.00662855291739,[0.0; -0.01; -0.07],GPSInfo:fix=3;num_sat=7,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.226;current=None;level=None,True,0.770144807,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-07_910,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194017;lon=-86.2406099;alt=251.33,LocationGlobalRelative:lat=41.5194017;lon=-86.2406099;alt=-2.2,LocationLocal:north=-0.837757527828;east=-0.135866656899;down=-0.291577488184,Attitude:pitch=0.0580008924007;yaw=-2.22552514076;roll=0.00662855291739,[0.0; -0.01; -0.07],GPSInfo:fix=3;num_sat=7,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.229;current=None;level=None,True,0.875331774,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-08_010,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194017;lon=-86.2406099;alt=251.33,LocationGlobalRelative:lat=41.5194017;lon=-86.2406099;alt=-2.2,LocationLocal:north=-0.837757527828;east=-0.135866656899;down=-0.291577488184,Attitude:pitch=0.0580008924007;yaw=-2.22552514076;roll=0.00662855291739,[0.0; -0.01; -0.07],GPSInfo:fix=3;num_sat=7,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.229;current=None;level=None,True,0.0507581730003,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-08_110,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194017;lon=-86.2406099;alt=251.33,LocationGlobalRelative:lat=41.5194017;lon=-86.2406099;alt=-2.2,LocationLocal:north=-0.837757527828;east=-0.135866656899;down=-0.291577488184,Attitude:pitch=0.0580008924007;yaw=-2.22552514076;roll=0.00662855291739,[0.0; -0.01; -0.07],GPSInfo:fix=3;num_sat=7,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.229;current=None;level=None,True,0.152436266,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-08_210,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194017;lon=-86.2406099;alt=251.33,LocationGlobalRelative:lat=41.5194017;lon=-86.2406099;alt=-2.2,LocationLocal:north=-0.837757527828;east=-0.135866656899;down=-0.291577488184,Attitude:pitch=0.0580008924007;yaw=-2.22552514076;roll=0.00662855291739,[0.0; -0.01; -0.07],GPSInfo:fix=3;num_sat=7,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.229;current=None;level=None,True,0.254255547,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-08_310,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194017;lon=-86.2406099;alt=251.33,LocationGlobalRelative:lat=41.5194017;lon=-86.2406099;alt=-2.2,LocationLocal:north=-0.837757527828;east=-0.135866656899;down=-0.291577488184,Attitude:pitch=0.0580008924007;yaw=-2.22552514076;roll=0.00662855291739,[0.0; -0.01; -0.07],GPSInfo:fix=3;num_sat=7,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.229;current=None;level=None,True,0.356105145,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-08_410,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194017;lon=-86.2406099;alt=251.33,LocationGlobalRelative:lat=41.5194017;lon=-86.2406099;alt=-2.2,LocationLocal:north=-0.837757527828;east=-0.135866656899;down=-0.291577488184,Attitude:pitch=0.0580008924007;yaw=-2.22552514076;roll=0.00662855291739,[0.0; -0.01; -0.07],GPSInfo:fix=3;num_sat=7,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.229;current=None;level=None,True,0.458379483,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-08_510,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.519402;lon=-86.2406106;alt=251.28,LocationGlobalRelative:lat=41.519402;lon=-86.2406106;alt=-2.25,LocationLocal:north=-0.80732357502;east=-0.195856869221;down=-0.295338600874,Attitude:pitch=0.0575142577291;yaw=-2.22570943832;roll=0.00646142894402,[-0.02; -0.03; -0.07],GPSInfo:fix=3;num_sat=7,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.229;current=None;level=None,True,0.561681241,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-08_610,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.519402;lon=-86.2406106;alt=251.28,LocationGlobalRelative:lat=41.519402;lon=-86.2406106;alt=-2.25,LocationLocal:north=-0.80732357502;east=-0.195856869221;down=-0.295338600874,Attitude:pitch=0.0575142577291;yaw=-2.22570943832;roll=0.00646142894402,[-0.02; -0.03; -0.07],GPSInfo:fix=3;num_sat=7,0.0799999982119,0.0799999982119,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.229;current=None;level=None,True,0.666844565,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-08_710,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.519402;lon=-86.2406106;alt=251.28,LocationGlobalRelative:lat=41.519402;lon=-86.2406106;alt=-2.25,LocationLocal:north=-0.80732357502;east=-0.195856869221;down=-0.295338600874,Attitude:pitch=0.0575142577291;yaw=-2.22570943832;roll=0.00646142894402,[-0.02; -0.03; -0.07],GPSInfo:fix=3;num_sat=7,0.0799999982119,0.0799999982119,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.229;current=None;level=None,True,0.768715353,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-08_810,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.519402;lon=-86.2406106;alt=251.28,LocationGlobalRelative:lat=41.519402;lon=-86.2406106;alt=-2.25,LocationLocal:north=-0.80732357502;east=-0.195856869221;down=-0.295338600874,Attitude:pitch=0.0575142577291;yaw=-2.22570943832;roll=0.00646142894402,[-0.02; -0.03; -0.07],GPSInfo:fix=3;num_sat=7,0.0799999982119,0.0799999982119,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.236;current=None;level=None,True,0.875808113,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-08_910,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.519402;lon=-86.2406106;alt=251.28,LocationGlobalRelative:lat=41.519402;lon=-86.2406106;alt=-2.25,LocationLocal:north=-0.80732357502;east=-0.195856869221;down=-0.295338600874,Attitude:pitch=0.0575142577291;yaw=-2.22570943832;roll=0.00646142894402,[-0.02; -0.03; -0.07],GPSInfo:fix=3;num_sat=7,0.0799999982119,0.0799999982119,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.236;current=None;level=None,True,0.977495058,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-09_010,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.519402;lon=-86.2406106;alt=251.28,LocationGlobalRelative:lat=41.519402;lon=-86.2406106;alt=-2.25,LocationLocal:north=-0.80732357502;east=-0.195856869221;down=-0.295338600874,Attitude:pitch=0.0575142577291;yaw=-2.22570943832;roll=0.00646142894402,[-0.02; -0.03; -0.07],GPSInfo:fix=3;num_sat=7,0.0799999982119,0.0799999982119,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.236;current=None;level=None,True,0.101838768,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-09_110,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.519402;lon=-86.2406106;alt=251.28,LocationGlobalRelative:lat=41.519402;lon=-86.2406106;alt=-2.25,LocationLocal:north=-0.80732357502;east=-0.195856869221;down=-0.295338600874,Attitude:pitch=0.0575142577291;yaw=-2.22570943832;roll=0.00646142894402,[-0.02; -0.03; -0.07],GPSInfo:fix=3;num_sat=7,0.0799999982119,0.0799999982119,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.236;current=None;level=None,True,0.203459848,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-09_210,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.519402;lon=-86.2406106;alt=251.28,LocationGlobalRelative:lat=41.519402;lon=-86.2406106;alt=-2.25,LocationLocal:north=-0.80732357502;east=-0.195856869221;down=-0.295338600874,Attitude:pitch=0.0575142577291;yaw=-2.22570943832;roll=0.00646142894402,[-0.02; -0.03; -0.07],GPSInfo:fix=3;num_sat=7,0.0799999982119,0.0799999982119,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.236;current=None;level=None,True,0.261136158,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-09_310,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194023;lon=-86.2406112;alt=251.25,LocationGlobalRelative:lat=41.5194023;lon=-86.2406112;alt=-2.28,LocationLocal:north=-0.80732357502;east=-0.195856869221;down=-0.295338600874,Attitude:pitch=0.0575142577291;yaw=-2.22570943832;roll=0.00646142894402,[-0.03; -0.03; -0.07],GPSInfo:fix=3;num_sat=7,0.0799999982119,0.0799999982119,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.236;current=None;level=None,True,0.365149199,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-09_410,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194023;lon=-86.2406112;alt=251.25,LocationGlobalRelative:lat=41.5194023;lon=-86.2406112;alt=-2.28,LocationLocal:north=-0.776675820351;east=-0.249009639025;down=-0.309863269329,Attitude:pitch=0.0575142577291;yaw=-2.22570943832;roll=0.00646142894402,[-0.03; -0.03; -0.07],GPSInfo:fix=3;num_sat=7,0.0799999982119,0.0799999982119,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.236;current=None;level=None,True,0.466904186,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-09_510,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194023;lon=-86.2406112;alt=251.25,LocationGlobalRelative:lat=41.5194023;lon=-86.2406112;alt=-2.28,LocationLocal:north=-0.776675820351;east=-0.249009639025;down=-0.309863269329,Attitude:pitch=0.0574430674314;yaw=-2.22590065002;roll=0.0064108944498,[-0.03; -0.03; -0.07],GPSInfo:fix=3;num_sat=7,0.0640312358737,0.0640312358737,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.236;current=None;level=None,True,0.573620566,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-09_610,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194023;lon=-86.2406112;alt=251.25,LocationGlobalRelative:lat=41.5194023;lon=-86.2406112;alt=-2.28,LocationLocal:north=-0.776675820351;east=-0.249009639025;down=-0.309863269329,Attitude:pitch=0.0574430674314;yaw=-2.22590065002;roll=0.0064108944498,[-0.03; -0.03; -0.07],GPSInfo:fix=3;num_sat=7,0.0640312358737,0.0640312358737,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.242;current=None;level=None,True,0.677687931,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-09_710,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194023;lon=-86.2406112;alt=251.25,LocationGlobalRelative:lat=41.5194023;lon=-86.2406112;alt=-2.28,LocationLocal:north=-0.776675820351;east=-0.249009639025;down=-0.309863269329,Attitude:pitch=0.0574430674314;yaw=-2.22590065002;roll=0.0064108944498,[-0.03; -0.03; -0.07],GPSInfo:fix=3;num_sat=7,0.0640312358737,0.0640312358737,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.242;current=None;level=None,True,0.782535903,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-09_810,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194023;lon=-86.2406112;alt=251.25,LocationGlobalRelative:lat=41.5194023;lon=-86.2406112;alt=-2.28,LocationLocal:north=-0.776675820351;east=-0.249009639025;down=-0.309863269329,Attitude:pitch=0.0574430674314;yaw=-2.22590065002;roll=0.0064108944498,[-0.03; -0.03; -0.07],GPSInfo:fix=3;num_sat=7,0.0640312358737,0.0640312358737,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.242;current=None;level=None,True,0.88449333,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-09_910,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194023;lon=-86.2406112;alt=251.25,LocationGlobalRelative:lat=41.5194023;lon=-86.2406112;alt=-2.28,LocationLocal:north=-0.776675820351;east=-0.249009639025;down=-0.309863269329,Attitude:pitch=0.0574430674314;yaw=-2.22590065002;roll=0.0064108944498,[-0.03; -0.03; -0.07],GPSInfo:fix=3;num_sat=7,0.0640312358737,0.0640312358737,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.242;current=None;level=None,True,0.986266417,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-10_010,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194023;lon=-86.2406112;alt=251.25,LocationGlobalRelative:lat=41.5194023;lon=-86.2406112;alt=-2.28,LocationLocal:north=-0.776675820351;east=-0.249009639025;down=-0.309863269329,Attitude:pitch=0.0574430674314;yaw=-2.22590065002;roll=0.0064108944498,[-0.03; -0.03; -0.07],GPSInfo:fix=3;num_sat=7,0.0640312358737,0.0640312358737,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.242;current=None;level=None,True,0.101643357,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-10_110,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194027;lon=-86.2406115;alt=251.23,LocationGlobalRelative:lat=41.5194027;lon=-86.2406115;alt=-2.3,LocationLocal:north=-0.729496002197;east=-0.268403530121;down=-0.323165088892,Attitude:pitch=0.0574430674314;yaw=-2.22590065002;roll=0.0064108944498,[-0.02; -0.02; -0.06],GPSInfo:fix=3;num_sat=7,0.0640312358737,0.0640312358737,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.242;current=None;level=None,True,0.204470734,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-10_210,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194027;lon=-86.2406115;alt=251.23,LocationGlobalRelative:lat=41.5194027;lon=-86.2406115;alt=-2.3,LocationLocal:north=-0.729496002197;east=-0.268403530121;down=-0.323165088892,Attitude:pitch=0.0574430674314;yaw=-2.22590065002;roll=0.0064108944498,[-0.02; -0.02; -0.06],GPSInfo:fix=3;num_sat=7,0.0640312358737,0.0640312358737,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.242;current=None;level=None,True,0.307119871,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-10_310,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194027;lon=-86.2406115;alt=251.23,LocationGlobalRelative:lat=41.5194027;lon=-86.2406115;alt=-2.3,LocationLocal:north=-0.729496002197;east=-0.268403530121;down=-0.323165088892,Attitude:pitch=0.0577622503042;yaw=-2.22605800629;roll=0.00645039044321,[-0.02; -0.02; -0.06],GPSInfo:fix=3;num_sat=7,0.0447213575244,0.0447213575244,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.242;current=None;level=None,True,0.412356451,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-10_410,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194027;lon=-86.2406115;alt=251.23,LocationGlobalRelative:lat=41.5194027;lon=-86.2406115;alt=-2.3,LocationLocal:north=-0.729496002197;east=-0.268403530121;down=-0.323165088892,Attitude:pitch=0.0577622503042;yaw=-2.22605800629;roll=0.00645039044321,[-0.02; -0.02; -0.06],GPSInfo:fix=3;num_sat=7,0.0447213575244,0.0447213575244,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.233;current=None;level=None,True,0.518906619,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
2017_07_18__14-23-10_510,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194027;lon=-86.2406115;alt=251.23,LocationGlobalRelative:lat=41.5194027;lon=-86.2406115;alt=-2.3,LocationLocal:north=-0.729496002197;east=-0.268403530121;down=-0.323165088892,Attitude:pitch=0.0577622503042;yaw=-2.22605800629;roll=0.00645039044321,[-0.02; -0.02; -0.06],GPSInfo:fix=3;num_sat=7,0.0447213575244,0.0447213575244,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.233;current=None;level=None,True,0.57226646,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,ALT_HOLD,False
