time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-24-07_821,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194318;lon=-86.2401239;alt=248.65,LocationGlobalRelative:lat=41.5194318;lon=-86.2401239;alt=0.23,LocationLocal:north=-0.738120913506;east=0.552802860737;down=0.554846823215,Attitude:pitch=0.0261784661561;yaw=-2.96840643883;roll=0.00515387486666,[0.1; 0.0; -0.05],GPSInfo:fix=4;num_sat=8,0.131529465318,0.131529465318,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,2.539526707,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-25-02_220,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192601;lon=-86.2402805;alt=268.57,LocationGlobalRelative:lat=41.5192601;lon=-86.2402805;alt=19.83,LocationLocal:north=-19.072971344;east=-12.9635629654;down=-19.2474441528,Attitude:pitch=-0.0688282102346;yaw=-2.5564198494;roll=0.0103240339085,[-0.6; -0.48; 0.17],GPSInfo:fix=4;num_sat=8,0.879204154015,0.879204154015,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.882906649,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-25-02_320,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192601;lon=-86.2402805;alt=268.57,LocationGlobalRelative:lat=41.5192601;lon=-86.2402805;alt=19.83,LocationLocal:north=-19.072971344;east=-12.9635629654;down=-19.2474441528,Attitude:pitch=-0.0688282102346;yaw=-2.5564198494;roll=0.0103240339085,[-0.6; -0.48; 0.17],GPSInfo:fix=4;num_sat=8,0.879204154015,0.879204154015,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.936266013,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-25-02_420,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192601;lon=-86.2402805;alt=268.57,LocationGlobalRelative:lat=41.5192601;lon=-86.2402805;alt=19.83,LocationLocal:north=-19.072971344;east=-12.9635629654;down=-19.2474441528,Attitude:pitch=-0.0688282102346;yaw=-2.5564198494;roll=0.0103240339085,[-0.6; -0.48; 0.17],GPSInfo:fix=4;num_sat=8,0.771556854248,0.771556854248,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0509155950003,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-25-02_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192601;lon=-86.2402805;alt=268.57,LocationGlobalRelative:lat=41.5192601;lon=-86.2402805;alt=19.83,LocationLocal:north=-19.072971344;east=-12.9635629654;down=-19.2474441528,Attitude:pitch=-0.0688282102346;yaw=-2.5564198494;roll=0.0103240339085,[-0.6; -0.48; 0.17],GPSInfo:fix=4;num_sat=8,0.771556854248,0.771556854248,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.157121822001,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-25-02_620,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192601;lon=-86.2402805;alt=268.57,LocationGlobalRelative:lat=41.5192601;lon=-86.2402805;alt=19.83,LocationLocal:north=-19.072971344;east=-12.9635629654;down=-19.2474441528,Attitude:pitch=-0.0688282102346;yaw=-2.5564198494;roll=0.0103240339085,[-0.6; -0.48; 0.17],GPSInfo:fix=4;num_sat=8,0.771556854248,0.771556854248,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.259268976,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-25-02_720,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192601;lon=-86.2402805;alt=268.57,LocationGlobalRelative:lat=41.5192601;lon=-86.2402805;alt=19.83,LocationLocal:north=-19.072971344;east=-12.9635629654;down=-19.2474441528,Attitude:pitch=-0.0688282102346;yaw=-2.5564198494;roll=0.0103240339085,[-0.6; -0.48; 0.17],GPSInfo:fix=4;num_sat=8,0.771556854248,0.771556854248,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.372232102,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-25-02_821,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192562;lon=-86.2402849;alt=268.59,LocationGlobalRelative:lat=41.5192562;lon=-86.2402849;alt=19.85,LocationLocal:north=-19.5043010712;east=-13.3339204788;down=-19.2670993805,Attitude:pitch=-0.0688282102346;yaw=-2.5564198494;roll=0.0103240339085,[-0.68; -0.47; 0.14],GPSInfo:fix=4;num_sat=8,0.771556854248,0.771556854248,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.476253084001,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-25-02_921,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192562;lon=-86.2402849;alt=268.59,LocationGlobalRelative:lat=41.5192562;lon=-86.2402849;alt=19.85,LocationLocal:north=-19.5043010712;east=-13.3339204788;down=-19.2670993805,Attitude:pitch=-0.0688282102346;yaw=-2.5564198494;roll=0.0103240339085,[-0.68; -0.47; 0.14],GPSInfo:fix=4;num_sat=8,0.771556854248,0.771556854248,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.579578716,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-25-03_020,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192562;lon=-86.2402849;alt=268.59,LocationGlobalRelative:lat=41.5192562;lon=-86.2402849;alt=19.85,LocationLocal:north=-19.5043010712;east=-13.3339204788;down=-19.2670993805,Attitude:pitch=-0.0520496293902;yaw=-2.5451002121;roll=0.0181711800396,[-0.68; -0.47; 0.14],GPSInfo:fix=4;num_sat=8,0.771556854248,0.771556854248,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.684305283,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-25-03_120,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192562;lon=-86.2402849;alt=268.59,LocationGlobalRelative:lat=41.5192562;lon=-86.2402849;alt=19.85,LocationLocal:north=-19.5043010712;east=-13.3339204788;down=-19.2670993805,Attitude:pitch=-0.0520496293902;yaw=-2.5451002121;roll=0.0181711800396,[-0.68; -0.47; 0.14],GPSInfo:fix=4;num_sat=8,0.771556854248,0.771556854248,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.785300691,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-25-03_220,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192562;lon=-86.2402849;alt=268.59,LocationGlobalRelative:lat=41.5192562;lon=-86.2402849;alt=19.85,LocationLocal:north=-19.5043010712;east=-13.3339204788;down=-19.2670993805,Attitude:pitch=-0.0520496293902;yaw=-2.5451002121;roll=0.0181711800396,[-0.68; -0.47; 0.14],GPSInfo:fix=4;num_sat=8,0.999999940395,0.999999940395,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.889314765001,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-03_320,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192517;lon=-86.2402887;alt=268.63,LocationGlobalRelative:lat=41.5192517;lon=-86.2402887;alt=19.89,LocationLocal:north=-19.5043010712;east=-13.3339204788;down=-19.2670993805,Attitude:pitch=-0.0520496293902;yaw=-2.5451002121;roll=0.0181711800396,[-0.71; -0.48; 0.1],GPSInfo:fix=4;num_sat=8,0.999999940395,0.999999940395,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.944388824,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-03_420,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192517;lon=-86.2402887;alt=268.63,LocationGlobalRelative:lat=41.5192517;lon=-86.2402887;alt=19.89,LocationLocal:north=-20.0077342987;east=-13.6500730515;down=-19.302986145,Attitude:pitch=-0.0520496293902;yaw=-2.5451002121;roll=0.0181711800396,[-0.71; -0.48; 0.1],GPSInfo:fix=4;num_sat=8,0.999999940395,0.999999940395,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.10573927,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-03_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192517;lon=-86.2402887;alt=268.63,LocationGlobalRelative:lat=41.5192517;lon=-86.2402887;alt=19.89,LocationLocal:north=-20.0077342987;east=-13.6500730515;down=-19.302986145,Attitude:pitch=-0.0577404201031;yaw=-2.54393267632;roll=0.029184512794,[-0.71; -0.48; 0.1],GPSInfo:fix=4;num_sat=8,0.999999940395,0.999999940395,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.209364007,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-03_620,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192517;lon=-86.2402887;alt=268.63,LocationGlobalRelative:lat=41.5192517;lon=-86.2402887;alt=19.89,LocationLocal:north=-20.0077342987;east=-13.6500730515;down=-19.302986145,Attitude:pitch=-0.0577404201031;yaw=-2.54393267632;roll=0.029184512794,[-0.71; -0.48; 0.1],GPSInfo:fix=4;num_sat=8,0.953834354877,0.953834354877,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.315369017,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-03_720,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519247;lon=-86.2402927;alt=268.66,LocationGlobalRelative:lat=41.519247;lon=-86.2402927;alt=19.92,LocationLocal:north=-20.0077342987;east=-13.6500730515;down=-19.302986145,Attitude:pitch=-0.0577404201031;yaw=-2.54393267632;roll=0.029184512794,[-0.72; -0.52; 0.07],GPSInfo:fix=4;num_sat=8,0.953834354877,0.953834354877,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.420202034,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-03_820,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519247;lon=-86.2402927;alt=268.66,LocationGlobalRelative:lat=41.519247;lon=-86.2402927;alt=19.92,LocationLocal:north=-20.5362033844;east=-13.9852628708;down=-19.3314208984,Attitude:pitch=-0.0577404201031;yaw=-2.54393267632;roll=0.029184512794,[-0.72; -0.52; 0.07],GPSInfo:fix=4;num_sat=8,0.953834354877,0.953834354877,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.522807611,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-03_920,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519247;lon=-86.2402927;alt=268.66,LocationGlobalRelative:lat=41.519247;lon=-86.2402927;alt=19.92,LocationLocal:north=-20.5362033844;east=-13.9852628708;down=-19.3314208984,Attitude:pitch=-0.0577404201031;yaw=-2.54393267632;roll=0.029184512794,[-0.72; -0.52; 0.07],GPSInfo:fix=4;num_sat=8,0.953834354877,0.953834354877,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.624420693001,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-04_020,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519247;lon=-86.2402927;alt=268.66,LocationGlobalRelative:lat=41.519247;lon=-86.2402927;alt=19.92,LocationLocal:north=-20.5362033844;east=-13.9852628708;down=-19.3314208984,Attitude:pitch=-0.0577404201031;yaw=-2.54393267632;roll=0.029184512794,[-0.72; -0.52; 0.07],GPSInfo:fix=4;num_sat=8,0.953834354877,0.953834354877,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.725675602001,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-04_120,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519247;lon=-86.2402927;alt=268.66,LocationGlobalRelative:lat=41.519247;lon=-86.2402927;alt=19.92,LocationLocal:north=-20.5362033844;east=-13.9852628708;down=-19.3314208984,Attitude:pitch=-0.0577404201031;yaw=-2.54393267632;roll=0.029184512794,[-0.72; -0.52; 0.07],GPSInfo:fix=4;num_sat=8,0.953834354877,0.953834354877,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.827898164001,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-04_220,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519247;lon=-86.2402927;alt=268.66,LocationGlobalRelative:lat=41.519247;lon=-86.2402927;alt=19.92,LocationLocal:north=-20.5362033844;east=-13.9852628708;down=-19.3314208984,Attitude:pitch=-0.059521175921;yaw=-2.5413672924;roll=0.0344649776816,[-0.72; -0.52; 0.07],GPSInfo:fix=4;num_sat=8,0.953834354877,0.953834354877,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0511334520006,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-04_320,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519247;lon=-86.2402927;alt=268.66,LocationGlobalRelative:lat=41.519247;lon=-86.2402927;alt=19.92,LocationLocal:north=-20.5362033844;east=-13.9852628708;down=-19.3314208984,Attitude:pitch=-0.059521175921;yaw=-2.5413672924;roll=0.0344649776816,[-0.72; -0.52; 0.07],GPSInfo:fix=4;num_sat=8,0.914002120495,0.914002120495,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.154159214,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-04_420,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519247;lon=-86.2402927;alt=268.66,LocationGlobalRelative:lat=41.519247;lon=-86.2402927;alt=19.92,LocationLocal:north=-21.0354633331;east=-14.3190326691;down=-19.3672733307,Attitude:pitch=-0.0559637919068;yaw=-2.53636646271;roll=0.0252659022808,[-0.72; -0.52; 0.07],GPSInfo:fix=4;num_sat=8,0.914002120495,0.914002120495,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.257092287,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-04_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519247;lon=-86.2402927;alt=268.66,LocationGlobalRelative:lat=41.519247;lon=-86.2402927;alt=19.92,LocationLocal:north=-21.0354633331;east=-14.3190326691;down=-19.3672733307,Attitude:pitch=-0.0559637919068;yaw=-2.53636646271;roll=0.0252659022808,[-0.72; -0.52; 0.07],GPSInfo:fix=4;num_sat=8,0.914002120495,0.914002120495,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.359393283,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-04_620,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519247;lon=-86.2402927;alt=268.66,LocationGlobalRelative:lat=41.519247;lon=-86.2402927;alt=19.92,LocationLocal:north=-21.0354633331;east=-14.3190326691;down=-19.3672733307,Attitude:pitch=-0.0559637919068;yaw=-2.53636646271;roll=0.0252659022808,[-0.72; -0.52; 0.07],GPSInfo:fix=4;num_sat=8,0.914002120495,0.914002120495,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.462945469,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-04_728,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519247;lon=-86.2402927;alt=268.66,LocationGlobalRelative:lat=41.519247;lon=-86.2402927;alt=19.92,LocationLocal:north=-21.0354633331;east=-14.3190326691;down=-19.3672733307,Attitude:pitch=-0.0559637919068;yaw=-2.53636646271;roll=0.0252659022808,[-0.72; -0.52; 0.07],GPSInfo:fix=4;num_sat=8,1.0290286541,1.0290286541,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.565786652,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-04_820,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519247;lon=-86.2402927;alt=268.66,LocationGlobalRelative:lat=41.519247;lon=-86.2402927;alt=19.92,LocationLocal:north=-21.0354633331;east=-14.3190326691;down=-19.3672733307,Attitude:pitch=-0.0559637919068;yaw=-2.53636646271;roll=0.0252659022808,[-0.72; -0.52; 0.07],GPSInfo:fix=4;num_sat=8,1.0290286541,1.0290286541,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.668734661001,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-04_920,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192374;lon=-86.2403011;alt=268.7,LocationGlobalRelative:lat=41.5192374;lon=-86.2403011;alt=19.96,LocationLocal:north=-21.0354633331;east=-14.3190326691;down=-19.3672733307,Attitude:pitch=-0.0559637919068;yaw=-2.53636646271;roll=0.0252659022808,[-0.76; -0.58; 0.03],GPSInfo:fix=4;num_sat=8,1.0290286541,1.0290286541,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.719401118,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-05_020,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192374;lon=-86.2403011;alt=268.7,LocationGlobalRelative:lat=41.5192374;lon=-86.2403011;alt=19.96,LocationLocal:north=-21.0354633331;east=-14.3190326691;down=-19.3672733307,Attitude:pitch=-0.0559637919068;yaw=-2.53636646271;roll=0.0252659022808,[-0.76; -0.58; 0.03],GPSInfo:fix=4;num_sat=8,1.0290286541,1.0290286541,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.821160715001,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-05_120,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192374;lon=-86.2403011;alt=268.7,LocationGlobalRelative:lat=41.5192374;lon=-86.2403011;alt=19.96,LocationLocal:north=-21.0354633331;east=-14.3190326691;down=-19.3672733307,Attitude:pitch=-0.0408794879913;yaw=-2.53060626984;roll=0.0336500927806,[-0.76; -0.58; 0.03],GPSInfo:fix=4;num_sat=8,1.0290286541,1.0290286541,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.923534394,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-05_220,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192374;lon=-86.2403011;alt=268.7,LocationGlobalRelative:lat=41.5192374;lon=-86.2403011;alt=19.96,LocationLocal:north=-21.0354633331;east=-14.3190326691;down=-19.3672733307,Attitude:pitch=-0.0408794879913;yaw=-2.53060626984;roll=0.0336500927806,[-0.76; -0.58; 0.03],GPSInfo:fix=4;num_sat=8,1.0290286541,1.0290286541,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.025375767,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-05_320,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192374;lon=-86.2403011;alt=268.7,LocationGlobalRelative:lat=41.5192374;lon=-86.2403011;alt=19.96,LocationLocal:north=-21.0354633331;east=-14.3190326691;down=-19.3672733307,Attitude:pitch=-0.0408794879913;yaw=-2.53060626984;roll=0.0336500927806,[-0.76; -0.58; 0.03],GPSInfo:fix=4;num_sat=8,1.0290286541,1.0290286541,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.126521672,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-25-05_420,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192374;lon=-86.2403011;alt=268.7,LocationGlobalRelative:lat=41.5192374;lon=-86.2403011;alt=19.96,LocationLocal:north=-21.0354633331;east=-14.3190326691;down=-19.3672733307,Attitude:pitch=-0.0408794879913;yaw=-2.53060626984;roll=0.0336500927806,[-0.76; -0.58; 0.03],GPSInfo:fix=4;num_sat=8,0.959635257721,0.959635257721,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.228243137,Rangefinder: distance=None; voltage=None,None,None,215,True,ACTIVE,GUIDED,True
2017_07_18__15-25-05_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192374;lon=-86.2403011;alt=268.7,LocationGlobalRelative:lat=41.5192374;lon=-86.2403011;alt=19.96,LocationLocal:north=-21.0354633331;east=-14.3190326691;down=-19.3672733307,Attitude:pitch=-0.0408794879913;yaw=-2.53060626984;roll=0.0336500927806,[-0.76; -0.58; 0.03],GPSInfo:fix=4;num_sat=8,0.959635257721,0.959635257721,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.331456223,Rangefinder: distance=None; voltage=None,None,None,215,True,ACTIVE,GUIDED,True
2017_07_18__15-25-05_620,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192326;lon=-86.2403055;alt=268.73,LocationGlobalRelative:lat=41.5192326;lon=-86.2403055;alt=19.99,LocationLocal:north=-22.1398181915;east=-15.0467576981;down=-19.4043483734,Attitude:pitch=-0.0408794879913;yaw=-2.53060626984;roll=0.0336500927806,[-0.71; -0.58; 0.01],GPSInfo:fix=4;num_sat=8,0.959635257721,0.959635257721,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.433864599,Rangefinder: distance=None; voltage=None,None,None,215,True,ACTIVE,GUIDED,True
2017_07_18__15-25-05_720,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192326;lon=-86.2403055;alt=268.73,LocationGlobalRelative:lat=41.5192326;lon=-86.2403055;alt=19.99,LocationLocal:north=-22.1398181915;east=-15.0467576981;down=-19.4043483734,Attitude:pitch=-0.0471002757549;yaw=-2.5299179554;roll=0.0304827876389,[-0.71; -0.58; 0.01],GPSInfo:fix=4;num_sat=8,0.959635257721,0.959635257721,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.537063845,Rangefinder: distance=None; voltage=None,None,None,215,True,ACTIVE,GUIDED,True
2017_07_18__15-25-05_820,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192326;lon=-86.2403055;alt=268.73,LocationGlobalRelative:lat=41.5192326;lon=-86.2403055;alt=19.99,LocationLocal:north=-22.1398181915;east=-15.0467576981;down=-19.4043483734,Attitude:pitch=-0.0471002757549;yaw=-2.5299179554;roll=0.0304827876389,[-0.71; -0.58; 0.01],GPSInfo:fix=4;num_sat=8,0.959635257721,0.959635257721,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0512089439999,Rangefinder: distance=None; voltage=None,None,None,215,True,ACTIVE,GUIDED,True
2017_07_18__15-25-05_920,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192326;lon=-86.2403055;alt=268.73,LocationGlobalRelative:lat=41.5192326;lon=-86.2403055;alt=19.99,LocationLocal:north=-22.1398181915;east=-15.0467576981;down=-19.4043483734,Attitude:pitch=-0.0471002757549;yaw=-2.5299179554;roll=0.0304827876389,[-0.71; -0.58; 0.01],GPSInfo:fix=4;num_sat=8,0.959635257721,0.959635257721,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.15326782,Rangefinder: distance=None; voltage=None,None,None,215,True,ACTIVE,GUIDED,True
2017_07_18__15-25-06_019,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192326;lon=-86.2403055;alt=268.73,LocationGlobalRelative:lat=41.5192326;lon=-86.2403055;alt=19.99,LocationLocal:north=-22.1398181915;east=-15.0467576981;down=-19.4043483734,Attitude:pitch=-0.0471002757549;yaw=-2.5299179554;roll=0.0304827876389,[-0.71; -0.58; 0.01],GPSInfo:fix=4;num_sat=8,0.919673800468,0.919673800468,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.256701252,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
